"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 6","W4Efsd 7","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3","A1zNzb href","J8zHNe","bbPy1"
"https://www.google.com/maps/place/The+Grand+Duck+King+Signatures/data=!4m7!3m6!1s0x2e69f408774b5c45:0xf69945f2901b6938!8m2!3d-6.2151499!4d106.8298937!16s%2Fg%2F11r8r44j8!19sChIJRVxLdwj0aS4ROGkbkPJFmfY?authuser=0&hl=id&rclk=1","The Grand Duck King Signatures","4,5","(1.206)","·","Rp 250.000+","China","·","","·","Kuningan, Jl. H. R. Rasuna Said No.Kav 62, RT.18/RW.2","Segera tutup","· 21.30 · Buka Sel pukul 11.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEr7w3sy5L4R3NN6yz7LVPukRpGe0PuoTRa7H66EeGnkfOFl3vvwHnLn1hf3OeP-bAHqSZYpqddD_TRnNILcwrC9YgH-tzn4ULRzsgEjJDjd5cZH3aW9fQuxODSFL71EvnhM0SqvA=w189-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Bebek roasted nya juga enak empuk banget.""","","","https://www.google.com/maps/reserve/v/dine/c/wIraz7EhtOk?source=pa&opi=79508299&hl=id-ID&gei=F6f4adWsO9HiseMPgrefgA8&sourceurl=https://www.google.com/search?tbm%3Dmap%26authuser%3D0%26hl%3Did%26gl%3Did%26pb%3D!4m12!1m3!1d32101.696147344668!2d107.57811101743333!3d-6.874454719620772!2m3!1f0!2f0!3f0!3m2!1i1440!2i778!4f13.1!7i20!10b1!12m26!1m5!18b1!30b1!31m1!1b1!34e1!2m4!5m1!6e2!20e3!39b1!10b1!12b1!13b1!16b1!17m1!3e1!20m4!5e2!6b1!8b1!14b1!46m1!1b0!96b1!99b1!19m4!2m3!1i360!2i120!4i8!20m65!2m2!1i203!2i100!3m2!2i4!5b1!6m6!1m2!1i86!2i86!1m2!1i408!2i240!7m33!1m3!1e1!2b0!3e3!1m3!1e2!2b1!3e2!1m3!1e2!2b0!3e3!1m3!1e8!2b0!3e3!1m3!1e10!2b0!3e3!1m3!1e10!2b1!3e2!1m3!1e10!2b0!3e4!1m3!1e9!2b1!3e2!2b1!9b0!15m16!1m7!1m2!1m1!1e2!2m2!1i195!2i195!3i20!1m7!1m2!1m1!1e2!2m2!1i195!2i195!3i20!22m6!1sOpP4acWsFKTRwcsPtLufsQk:934!2s1i:0,t:11886,p:OpP4acWsFKTRwcsPtLufsQk:934!7e81!12e5!17sOpP4acWsFKTRwcsPtLufsQk:18839!18e15!24m109!1m27!13m9!2b1!3b1!4b1!6i1!8b1!9b1!14b1!20b1!25b1!18m16!3b1!4b1!5b1!6b1!9b1!13b1!14b1!17b1!20b1!21b1!22b1!32b1!33m1!1b1!34b1!36e2!10m1!8e3!11m1!3e1!17b1!20m2!1e3!1e6!24b1!25b1!26b1!27b1!29b1!30m1!2b1!36b1!37b1!39m3!2m2!2i1!3i1!43b1!52b1!54m1!1b1!55b1!56m1!1b1!61m2!1m1!1e1!65m5!3m4!1m3!1m2!1i224!2i298!72m22!1m8!2b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!4b1!8m10!1m6!4m1!1e1!4m1!1e3!4m1!1e4!3sother_user_google_review_posts__and__hotel_and_vr_partner_review_posts!6m1!1e1!9b1!89b1!90m2!1m1!1e2!98m3!1b1!2b1!3b1!103b1!113b1!114m3!1b1!2m1!1b1!117b1!122m1!1b1!126b1!127b1!128m1!1b0!26m4!2m3!1i80!2i92!4i8!30m28!1m6!1m2!1i0!2i0!2m2!1i530!2i778!1m6!1m2!1i1390!2i0!2m2!1i1440!2i778!1m6!1m2!1i0!2i0!2m2!1i1440!2i20!1m6!1m2!1i0!2i758!2m2!1i1440!2i778!34m19!2b1!3b1!4b1!6b1!8m6!1b1!3b1!4b1!5b1!6b1!7b1!9b1!12b1!14b1!20b1!23b1!25b1!26b1!31b1!37m1!1e81!42b1!47m0!49m10!3b1!6m2!1b1!2b1!7m2!1e3!2b1!8b1!9b1!10e2!50m4!2e2!3m2!1b1!3b1!67m5!7b1!10b1!14b1!15m1!1b0!69i777!77b1%26q%3Dmakanan%2Bdi%2Bsetiabudi%26oq%3Dmakanan%2Bdi%2Bsetiabudi%26gs_l%3Dmaps.3..38i72k1l3j38i377i430i427k1.35446.40144.73.40465.22.22.....214.1925.0j12j1.13.....0....1..maps..9.13.2084.0..38i377i430i444k1j38i426k1j38i377i430k1j38i377i430i426k1j38i39i129k1.%26ech%3D223%26psi%3DOpP4acWsFKTRwcsPtLufsQk.1777898300643.1","Reservasi tempat",""
"https://www.google.com/maps/place/Spesial+Soto+Boyolali+%28SSB%29+Hj.+Hesti+Widodo,+Setiabudi/data=!4m7!3m6!1s0x2e68e7f33178fe51:0x7e87a7dd39658374!8m2!3d-6.8722225!4d107.5947161!16s%2Fg%2F11qg4t25sb!19sChIJUf54MfPnaC4RdINlOd2nh34?authuser=0&hl=id&rclk=1","Spesial Soto Boyolali (SSB) Hj. Hesti Widodo, Setiabudi","4,5","(792)","·","Rp 25–50 rb","Soto","·","","Jl. Dr. Setiabudi No.170F","","Tutup","· Buka Sel pukul 06.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG86Smigf3Qal5Ve8kApzOkl2wezfdsSTex8Ke8IlVkVMvjVa7ICl9ph-vScZWiIRxlBnvtQRSvPgRFw34VOCSOU2ZrQzFggyEjdR90l6CoVTzjoY1nxKuje0xeqXxGL8KaWKQDQ3Ftt98=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Makanan","nya enak sotonya seger pelayanan ramah tempatnya bersih.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFxZzR0MjVzYhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Haf4aZD2KuSOnesPivGB2Q8&ei=Haf4aZD2KuSOnesPivGB2Q8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Sambal+Lalap+Setiabudhi/data=!4m7!3m6!1s0x2e68e786550120db:0x6d93e5ed4eb1a810!8m2!3d-6.8716071!4d107.5942691!16s%2Fg%2F11gx_whby1!19sChIJ2yABVYbnaC4REKixTu3lk20?authuser=0&hl=id&rclk=1","Sambal Lalap Setiabudhi","4,3","(558)","·","Rp 25–50 rb","Ayam","·","","Jl. Dr. Setiabudi Jalan Hegarmanah No.172","","Tutup","· Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHuT58FahPjqFxtuQbZr9qWcV8pcNBmB-DOZYQhbKTOgHtZW5cnLR_yRo6GPybAKg4slLxOdC3Q2NmZ34AdV96y5G1EHgQHbX76rR28s9HNyBXEnOW9jzycXe5_v2JFUNMvvWhD=w194-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Makanan","enak, walau g se enak ayam penyet surabaya, tapi harga oke.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFneF93aGJ5MRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Haf4aZD2KuSOnesPivGB2Q8&ei=Haf4aZD2KuSOnesPivGB2Q8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Shingen+Izakaya/data=!4m7!3m6!1s0x2e68e6f367d1464b:0xe3d5ccf32da6ed64!8m2!3d-6.8817209!4d107.5994169!16s%2Fg%2F11cjj4d0lg!19sChIJS0bRZ_PmaC4RZO2mLfPM1eM?authuser=0&hl=id&rclk=1","Shingen Izakaya","4,5","(154)","·","$$","Jepang","·","","Jl. Dr. Setiabudi No.45 Lantai 3","","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFkG3fjgPfsguT1RgO4qk9Nq49XtoGUqXLGSERjNZ2qRTLeRH_ut4ITTuKGLo0GyJC2HGXYTIGSoAWykAdn3kRbFml4WESSGl_NgA_7VJcjmiD9tsUU4rO3KSnHP32RBB2kPUBG=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya lumayan.""","","","","",""
"https://www.google.com/maps/place/Setiabudi+One/data=!4m7!3m6!1s0x2e69f3f70540f90b:0xc88fe50dadb6c64!8m2!3d-6.2151499!4d106.8298937!16s%2Fg%2F11c5btjzbt!19sChIJC_lABffzaS4RZGzb2lD-iAw?authuser=0&hl=id&rclk=1","Setiabudi One","4,6","(9.155)","·","$$","Pusat Perbelanjaan","·","","·","Jl. H. R. Rasuna Said Blok Kav No.62, RT.18/RW.2","Segera tutup","· 22.00 · Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEUFJLJZrZI6-si-p4fMeCek2byuDSiFBqebnnMcEKdfsD8NkUr-CaS8-XMh3nKD40GB_UhkycMjeRVkNjQMXaQmNBU-FNONdYQalArO8Kb8Pl7d9MS3PG3FmArH1PxnkrZcnux=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""1 makanannya enak, harga affordable, suasana nyaman""","","","","",""
"https://www.google.com/maps/place/Restoran+Sederhana+Setiabudi+Bandung/data=!4m7!3m6!1s0x2e68e6f4627751d5:0x254f481e3b3bee1f!8m2!3d-6.8797083!4d107.5982134!16s%2Fg%2F11ddx50sxs!19sChIJ1VF3YvTmaC4RH-47Ox5ITyU?authuser=0&hl=id&rclk=1","Restoran Sederhana Setiabudi Bandung","4,5","(1.393)","·","Rp 25–50 rb","Padang","·","","Jl. Dr. Setiabudi No.55","","Segera tutup","· 21.30 · Buka Sel pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEvUbg4HvhIeiKgqGY6OpfrMSrPoRlRRQUFBRn3DKA5SOXOeY0w4tg9Yvj094XEtlylJTn4vnn2EK8xJ52mLOfMH-AyLFzbMCS_4sh-87QxGIltemLQ3ifFdS_4RAJRc60Zwa9e=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Daging rendangnya empuk, gak pelit kuah dan sambel.""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFkZHg1MHN4cxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Haf4aZD2KuSOnesPivGB2Q8&ei=Haf4aZD2KuSOnesPivGB2Q8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Dimsum+Bos+Setiabudi/data=!4m7!3m6!1s0x2e68e7000813599b:0xf1323ce58a2e99dc!8m2!3d-6.8692417!4d107.5936778!16s%2Fg%2F11w9q0rfs_!19sChIJm1kTCADnaC4R3JkuiuU8MvE?authuser=0&hl=id&rclk=1","Dimsum Bos Setiabudi","5,0","(1.000)","·","Rp 25–50 rb","China","·","","Jl. Dr. Setiabudi No.186","","Segera tutup","· 22.00 · Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEU3ioHzTFtgSGxltKfNxmP87r-lJkxECtS6RPt9f33kpZ4mtzxOKBC4iqs2QSv2ddOt5egXWuqmSn7oE77iggPvpNWXzKjqkKCpe4jc9X1nw3Mc4BoPCWHG4I8U_SauaCBR-5DJqoC11ty=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Mie dan dim sum enak, rasanya pas dan fresh.""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF3OXEwcmZzXxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Haf4aZD2KuSOnesPivGB2Q8&ei=Haf4aZD2KuSOnesPivGB2Q8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Warnas+Setiabudi/data=!4m7!3m6!1s0x2e68e6937b158c99:0x785b419f98c7a7fb!8m2!3d-6.8726651!4d107.5954932!16s%2Fg%2F11bv30kstn!19sChIJmYwVe5PmaC4R-6fHmJ9BW3g?authuser=0&hl=id&rclk=1","Warnas Setiabudi","4,7","(97)","·","Rp 1–25.000","Nasi","·","","·","Jl. Budisari I No.2-D","Tutup","· Buka Sel pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEsDrEuEIADU6_cY4wcLUYGOh8SNBERTDoCDBVwKVa1-qUQRbSbDcpPpsPEK2D3akAqMyu4LV5zbz1V6jp6EMlPvGZOOpuIlOtZod6d9ZBpF4RnT9JjPa3-AGfd8hwjgegCvie0=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rasa Masakan enak, menu rumahan gitu,, tempat nyaman, harga murah""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFidjMwa3N0bhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Haf4aZD2KuSOnesPivGB2Q8&ei=Haf4aZD2KuSOnesPivGB2Q8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/HA-KA+Resto+Rasuna/data=!4m7!3m6!1s0x2e69f3945a0152a9:0x57fb749e5d1a1d60!8m2!3d-6.2195626!4d106.8321557!16s%2Fg%2F11h_29q3fc!19sChIJqVIBWpTzaS4RYB0aXZ50-1c?authuser=0&hl=id&rclk=1","HA-KA Resto Rasuna","4,7","(485)","","","Restoran","·","","·","The H Tower, Mezzanine floor, Jl. H. R. Rasuna Said No.Kav. 20, RT.1/RW.5","Tutup","· Buka Sel pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEOe6AmhwOxpLnIpHtHsybc6MRO7LVrczAX0wb1xNCEwk4Yls7PjY8zK3wKThEH609KBJ-Shb7ksu9at-C0pXEKOlekFSDXCGbRIZ195na2MjVfPkDWYVMT38x1ej0IRmQQVRRe=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""tempat nya cozy,","makanan","nya enak, service mantap""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFoXzI5cTNmYxgCOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Haf4aZD2KuSOnesPivGB2Q8&ei=Haf4aZD2KuSOnesPivGB2Q8&fo_s=OA&opi=79508299&orderType=2&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Kiosk+Foodmarket/data=!4m7!3m6!1s0x2e68e6f480aa0bbb:0xd900ac55c2c499ca!8m2!3d-6.882479!4d107.6009399!16s%2Fg%2F1tlx8p2v!19sChIJuwuqgPTmaC4RypnEwlWsANk?authuser=0&hl=id&rclk=1","Kiosk Foodmarket","4,3","(854)","·","Rp 25–50 rb","Restoran","·","","Jl. Dr. Setiabudi No.46","Pusat jajanan tradisional Bandung","Tutup","· Buka Sel pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHIghWU1QSCtq0TwaQxm5FZIgiMyFK74wl5jtJQoIo04TSV-MtNKAQkEESL2R-i6nfpKOOfvR_QKtuHM_NJ7T5CLEXSVPbbj_y_QkaN8uF7lVSIqt_d8ST6jgUF9n03nENSa9o=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makannya bervariasi, rasa yang ada enak dan enak sekali""","","","https://www.google.com/searchviewer/42?cvd=CLw_EiUKI-ICIDIeEhciFdLX29IPDwoLL2cvMXRseDhwMnYYAToDCPAN&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Haf4aZD2KuSOnesPivGB2Q8&ei=Haf4aZD2KuSOnesPivGB2Q8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/McDonald%27s+Setiabudi+Bandung/data=!4m7!3m6!1s0x2e68e731606f3cc7:0xbffa234123b4e360!8m2!3d-6.8785593!4d107.5982304!16s%2Fg%2F11r8hc3l6!19sChIJxzxvYDHnaC4RYOO0I0Ej-r8?authuser=0&hl=id&rclk=1","McDonald's Setiabudi Bandung","4,5","(6.347)","·","Rp 25–50 rb","Makanan Siap Saji","·","","·","Jl. Dr. Setiabudi No.86-88","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHFRD6qxLDgCKmXzsDCQ_bprYPRapcU8uyAkfHx5Wr948ikD4q7Y9hCiWc64GoRxKbnhXBkV_KPSDYeRdADBTItkjAHa22neMzDhW7LzY7CGPvAd8jyLKvTcxMPwTjVnRD92LF-bA=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Kentang goreng, nuget, spaghetty, dan ayam gorengnya juga lezat.""","","","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMTFyOGhjM2w2GAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Haf4aZD2KuSOnesPivGB2Q8&ei=Haf4aZD2KuSOnesPivGB2Q8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Northwood+Setiabudi/data=!4m7!3m6!1s0x2e68e71e2523a365:0x1e0956b232c9fcc8!8m2!3d-6.8817098!4d107.5998877!16s%2Fg%2F11gxgyhb9h!19sChIJZaMjJR7naC4RyPzJMrJWCR4?authuser=0&hl=id&rclk=1","Northwood Setiabudi","4,6","(403)","·","Rp 25–50 rb","Restoran","·","","·","Jl. Dr. Setiabudi No.56","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHzuEZz8whqXkxAPUyRcOpgrU_JZvd8-SdJJQxiM8iFDPISciXU3b7euAvqXhkLvmP2e286VaqKMxVent8LNtXJW2Llr6m1A_CpCmgfER6eyglKL-HdupYxEEoKn5F2ULh6c8md=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""mknan enak terutama si tahu cabe garam.""","","","","",""
"https://www.google.com/maps/place/Tabulla+Rasa+Setiabudi/data=!4m7!3m6!1s0x2e68e692db07a0bf:0x30c16a726744aad7!8m2!3d-6.875172!4d107.5964012!16s%2Fg%2F1hm58ckql!19sChIJv6AH25LmaC4R16pEZ3JqwTA?authuser=0&hl=id&rclk=1","Tabulla Rasa Setiabudi","4,6","(3.000)","·","$$","Sunda","·","","Jl. Dr. Setiabudi No.85","","Segera tutup","· 22.00 · Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHbN93jjmmis8Mgi5hXhGKkKK90JBoGoKpvNwUkwVWhuTXq1oDhrlX1b5KclMIH_me8wV2sfVzw0At67kq9NNl1NNonOyXu9lCcWXit7d-CFfyKoIgD27pgavCrGeTwqMNzUmwr=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak dan empuk banget, bumbunya berasa sampai ke dagingnyaaaa""","","","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMWhtNThja3FsGAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Haf4aZD2KuSOnesPivGB2Q8&ei=Haf4aZD2KuSOnesPivGB2Q8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Kaybun+Dimsum+Setiabudi/data=!4m7!3m6!1s0x2e68e79133252107:0x4756eab94b4ccb10!8m2!3d-6.8708834!4d107.5935615!16s%2Fg%2F11pb1hdfk6!19sChIJByElM5HnaC4REMtMS7nqVkc?authuser=0&hl=id&rclk=1","Kaybun Dimsum Setiabudi","4,4","(616)","·","Rp 25–50 rb","Dim Sum","·","","·","Jl. Dr. Setiabudi No.107E","Segera tutup","· 21.45 · Buka Sel pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFHZ1NxCVQZt6ZsiUxLxt6HYzzrWHtV-w1lhcB73M-hLqVL3NXvgxYLCSME912qFSAIA0ZIgi8RSMPjc9LzFrgE4L1CVh9pufhwrroOKjxGcHvZaTV3o7OuG0-Km6C3OEWtekvnOQ=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""harga murah tapi kualitas","makanan","enak banget, gak ada dua!""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFwYjFoZGZrNhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Haf4aZD2KuSOnesPivGB2Q8&ei=Haf4aZD2KuSOnesPivGB2Q8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Mode+Kitchen+Bandung/data=!4m7!3m6!1s0x2e68e7774ff7375f:0xbbf6e2dbf804771a!8m2!3d-6.8827223!4d107.5998483!16s%2Fg%2F11kb55brjy!19sChIJXzf3T3fnaC4RGncE-Nvi9rs?authuser=0&hl=id&rclk=1","Mode Kitchen Bandung","4,8","(146)","·","Rp 25–50 rb","Restoran","·","","Jl. Dr. Setiabudi No.41","","Tutup","· Buka Sel pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH_sNVPbk5cDBb3c2rC2_zdQ54QihMb6P7D4txJUhMwFwE5t7ZMQgRku8kigXVQVhEYFXp4vaqqFe6ogR_XKZ5CXJmDa2pcUZhQ1LntRc0yLa0_1RZahEIJfWu7P5EI8gqFCUZ3PuRM13dM=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","makanan","nya enak enak, harganya terjangkau.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFrYjU1YnJqeRgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Haf4aZD2KuSOnesPivGB2Q8&ei=Haf4aZD2KuSOnesPivGB2Q8&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Sushi+Yay!+-+Setiabudi+Bandung/data=!4m7!3m6!1s0x2e68e7a581052385:0x8fa154af3a1aa08d!8m2!3d-6.8680491!4d107.5934061!16s%2Fg%2F11lp7l7tfp!19sChIJhSMFgaXnaC4RjaAaOq9UoY8?authuser=0&hl=id&rclk=1","Sushi Yay! - Setiabudi Bandung","4,8","(1.699)","","","Sushi","·","","Jl. Dr. Setiabudi No.171 Ruko B, RT.04/RW.2","","Segera tutup","· 22.00 · Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEZAnt38PjosIvxtJkYy-WSCDtUfE98Zl-aR2AHDA4Wxt4TGfwTbbTdtQvPUVYYkKD_ooxmBxYzIcD2dURdfkO9pyUJ1ZsEphTnQ4vrLTznUNnQdgFg0Y0gKmoLdpJWlwN450swJVrE3UHY=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya nyaman, pelayanannya ramah, makanannya juga enakkk murah murahh""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFscDdsN3RmcBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Haf4aZD2KuSOnesPivGB2Q8&ei=Haf4aZD2KuSOnesPivGB2Q8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/RM+megawati+setiabudi/data=!4m7!3m6!1s0x2e68e1151254ba93:0x5ac58b596a099c27!8m2!3d-6.8421249!4d107.5970336!16s%2Fg%2F11lw36xj6g!19sChIJk7pUEhXhaC4RJ5wJalmLxVo?authuser=0&hl=id&rclk=1","RM megawati setiabudi","4,7","(48)","·","Rp 50–75 rb","Restoran","·","","Jl. Dr. Setiabudi No.375","","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFLr5CBf9JoIFYr0-FinFd6Z-efFpI6Sdz-VWQaOeWyhCKws0hA-Aq8A7z7jFeRK3qcL-yApHUdUC10FYkU2VUTUqnOevkQOqMRno1xQh7HWEK6PYNBKj_wjYUVO3Q6Ngk-c3FI=w135-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak ayam pepes ayam kampung goreng mantul lezat.""","","","","",""
"https://www.google.com/maps/place/Seroja/data=!4m7!3m6!1s0x2e69f405a7ba907b:0x749e52f627df6232!8m2!3d-6.2096112!4d106.8274251!16s%2Fg%2F11bx8hwncf!19sChIJe5C6pwX0aS4RMmLfJ_ZSnnQ?authuser=0&hl=id&rclk=1","Seroja","4,5","(292)","·","Rp 50–75 rb","Jawa","·","","·","Jl. Taman Setia Budi II No.499, RT.1/RW.2","Tutup","· Buka Sel pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH_GdnulcKbfPf8jqQN9EKNNc11mTljb2VYqHNBFNTsqTmql-z88GO7HUgyh4GyS3ptI3tixHQVyJMqqONm7Pi15vAQXHHD5x9BUR739GhfWwvdwRL9JqvRGDWpIL62ym1aQuf7=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Makanan","rumahan enak, bersih dan hospitality ownernya luaaarr biasa.""","","",""
