"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3","doJOZc","W4Efsd 6"
"https://www.google.com/maps/place/Acing+Fitness+Tegal+Gubug/data=!4m7!3m6!1s0x2e6edd3543d14da1:0xd0bd14e9cba446be!8m2!3d-6.6231191!4d108.3871174!16s%2Fg%2F11mvtt82b4!19sChIJoU3RQzXdbi4Rvkaky-kUvdA?authuser=0&hl=id&rclk=1","Acing Fitness Tegal Gubug","4,8","(176)","Tempat Fitness","·","albarokah, nomor 16 blok 3, Jl. Raya Suropati","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEUQD3WEaMTix0g1t_HHgQEpb7fFiNDtvnKYaSEth-Js3lOtPFzWDnh-F9BHlXERKQ6viCQuF1c5MsWFe0xYujekHR5I413yQUJ3MMnU2re6ck0kNTWSsegwQErWuMKB571sj7m=w80-h100-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""... nyaman banget dan recommended banget buat kali nge","gym","asli""","",""
"https://www.google.com/maps/place/Bima+Loop+Skatepark+Cirebon/data=!4m7!3m6!1s0x2e6f1df70b278849:0x7718f27c1a74e0ea!8m2!3d-6.7311073!4d108.5359541!16s%2Fg%2F11gddy7wsp!19sChIJSYgnC_cdby4R6uB0GnzyGHc?authuser=0&hl=id&rclk=1","Bima Loop Skatepark Cirebon","4,5","(33)","Taman bermain papan seluncur","·","7G9P+H94","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH2raUxyGAqQxCJHgyBi8UJhxrgrneUdoy44iM4L3IxCYVK9vnZvH70rKeswYuEnsUBj2ENNcDaJzw8D25pF20lWbxeRe7dHxc0m8j0IPRmN9vU42alp8Qviar57q6tTwLnFNDufA=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""kita sudah di Fasilitasi","tempat","bermain.""","",""
"https://www.google.com/maps/place/KALEA+GYM/data=!4m7!3m6!1s0x2e6f050013cf444b:0x31faaf6e3478900a!8m2!3d-6.8292593!4d108.6201024!16s%2Fg%2F11y6zsn81y!19sChIJS0TPEwAFby4RCpB4NG6v-jE?authuser=0&hl=id&rclk=1","KALEA GYM","4,8","(26)","Tempat Fitness","·","Jl. Kh. Wahid Hasyim No.8","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGZibOpCbZDTkR5EChzTnayOrHbq4FDhs-XtAbDPe7pffOArPU6fx7tsXma2d8ZHvVLCFs8yQ0r0hpVS7C1dMbYKfgKZdHMxnl_AgcduZd-qFdSkEd4RtDzFrTjXPjnMUoZBzOQ=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""worth it lah","gym","nya mantap mas vicky""","",""
"https://www.google.com/maps/place/tempat+fitnes+plered/data=!4m7!3m6!1s0x2e6ee100538ae555:0xb9fb43af6503fb14!8m2!3d-6.7037827!4d108.507389!16s%2Fg%2F11x2s3bnbs!19sChIJVeWKUwDhbi4RFPsDZa9D-7k?authuser=0&hl=id&rclk=1","tempat fitnes plered","5,0","(2)","Pusat Kebugaran","·","Jl. Syekh Datul Kahfi No.45","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gDY2ntusqFxWF9jxWM810g&cb_client=search.gws-prod.gps&w=80&h=92&yaw=30.918291&pitch=0&thumbfov=100","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""support juga bwt ibu2 yg nggym di sini","tempat","nya nyaman dan luas""","",""
"https://www.google.com/maps/place/kandang+BABULOFT/data=!4m7!3m6!1s0x2e6f1db095866f79:0xbd5a1c77f39a78e4!8m2!3d-6.7594381!4d108.5537536!16s%2Fg%2F11f_1_j608!19sChIJeW-GlbAdby4R5Hia83ccWr0?authuser=0&hl=id&rclk=1","kandang BABULOFT","5,0","(2)","Tempat Fitness","·","Jl. Permata Raya D3 no., No.3","Tutup","· Buka Sel pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHq07l4Gz9sBq6SODNycGCMQH7MqX9wdn5xDQmeLILsQjLZSLFF2OdaSai2S0ejW0WkEhBbPa6-sVZ2dvJbMEJBlJGyivpGeBAWIeTYR4XJEC94ijWTIQKUStjHiENO2MIdP-Zw=w80-h106-k-no","","","","","",""
"https://www.google.com/maps/place/Rahma+Girls+Yoga+Studio/data=!4m7!3m6!1s0x2e6ee307c75d3429:0x6925567527d14fdc!8m2!3d-6.716742!4d108.537703!16s%2Fg%2F11j2njwp33!19sChIJKTRdxwfjbi4R3E_RJ3VWJWk?authuser=0&hl=id&rclk=1","Rahma Girls Yoga Studio","5,0","(20)","Studio Yoga","·","Jl. Cideng Indah No.22","Tutup","· Buka Rab pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFhnJevXppXJ_BfFoV5UHiNWlptpkA0KaR2eu924huS3NetXmGQKNLXNmgQ2l2XJTuIgHgJjuAKWZEqNDoXm1CfcsF5YtjdcFikdu-HJD3WhNJGySPvAbHHcw08A5I963L3YcdRDQ=w189-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Coachnya dbest sabar banget ngajarin""","","","",""
"https://www.google.com/maps/place/OKAWAH+GYM+FITNESS/data=!4m7!3m6!1s0x2e6edd4750395383:0xed3a0e1220718589!8m2!3d-6.6467325!4d108.3742588!16s%2Fg%2F11vctfkzhl!19sChIJg1M5UEfdbi4RiYVxIBIOOu0?authuser=0&hl=id&rclk=1","OKAWAH GYM FITNESS","4,9","(23)","Tempat Fitness","·","Jl. Ki Bagus Rangin Susukan Budur","Buka","· Tutup pukul 22.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGh87Fj8TyZtmnLDnMsvvhyZSjMW--owtT0ldaI-6TKKxfPlWb3cv_f_NiBoPANQWaojeABLJwqIh65RSu2T_Bazc85vbiNFztCd82yOslXCduL4oEl1fQPz4XqGDW5NtwaeH8=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ada harga ada kualitas.""","","","",""
"https://www.google.com/maps/place/RDR+Quality+Fitness/data=!4m7!3m6!1s0x2e6f1db46a028b59:0x75afb63a1f4229ba!8m2!3d-6.7534913!4d108.5597439!16s%2Fg%2F11mw4nb5q9!19sChIJWYsCarQdby4RuilCHzq2r3U?authuser=0&hl=id&rclk=1","RDR Quality Fitness","5,0","(1)","Toko Peralatan Olahraga","·","Jl. Ciremai Raya No.160","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAENKGaXh6ppfU6XyHj7yV2-eDTgpeTeZWndChNf0QH_9F4hoXq9E151uA8IGJ-lqiq1iHeXPgiTy76PC7mV2ns0UHcJ5mRH6u_d1T58IeffmknQjJmeAoi8DYIxmO-gdEN2FZw=w80-h173-k-no","","Belanja di toko","Ambil di toko","Pesan antar","",""
"https://www.google.com/maps/place/Basket+Ball+Field/data=!4m7!3m6!1s0x2e6ee20cdbe2ea13:0x383e1555409c512!8m2!3d-6.7206404!4d108.5452554!16s%2Fg%2F11dymr0rsj!19sChIJE-ri2wzibi4REsUJVFXhgwM?authuser=0&hl=id&rclk=1","Basket Ball Field","4,3","(7)","Tempat Fitness","·","7GHW+P4R, Jl. Taman Cipto","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGT9gB7abhfSpAjALj9CilSvn-4pLpuHeggDkI1EbBPLE3B1B8o18EOLZLLnN6o5_h2_yciyBCOyjPp_lp1GB4yX-q8Ly4_1kYPWNIiRV-jNmgJHZbkDgE0H6E7tqPkzB581Dk=w80-h106-k-no","","","","","",""
"https://www.google.com/maps/place/Virgo+Mandalangan/data=!4m7!3m6!1s0x2e6f1d0b7f295989:0x3fda7bf0ccfcd967!8m2!3d-6.7293299!4d108.570098!16s%2Fg%2F11ftg86nqy!19sChIJiVkpfwsdby4RZ9n8zPB72j8?authuser=0&hl=id&rclk=1","Virgo Mandalangan","5,0","(1)","Tempat Fitness","·","7HCC+729, Jl. Tanggul Raya","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHsJnUxdgl92WHDIIDe8LP6ies9qrae02ldf1lSLKdUrO4sLz3Fk1WRdo4D5MwwCg5UZBE62DzxS-hNoC-qpfeV9E0d43lPd5Q9L2586Rn-dQ7RW7HdQyvBirWLPtp3ugjmqRqp=w163-h92-k-no","","","","","",""
"https://www.google.com/maps/place/Saiful+jihad/data=!4m7!3m6!1s0x2e6f1d0013e9c12f:0x78ba2a3bff39fa8b!8m2!3d-6.7320229!4d108.5523164!16s%2Fg%2F11y6fzd4x7!19sChIJL8HpEwAdby4Ri_o5_zsqung?authuser=0&hl=id&rclk=1","Saiful jihad","","","Tempat Fitness","·","7H92+5WW","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-N-0wftAtk_QlDoBeyzhSA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=305.2553&pitch=0&thumbfov=100","","","","","",""
"https://www.google.com/maps/place/Padepokan+albaathin+alwaliyy/data=!4m7!3m6!1s0x2e6f1d8dbbbb3d7d:0x7d6f24e85b53867a!8m2!3d-6.7535816!4d108.5732872!16s%2Fg%2F11k89zjcsc!19sChIJfT27u40dby4ReoZTW-gkb30?authuser=0&hl=id&rclk=1","Padepokan albaathin alwaliyy","4,9","(15)","Tempat Fitness","·","Jl. Banjar Elok No.10","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGYgLldEdj0_zj7IJAblVDDzyp6lCH24udSJYNlASMyJrBfAqSpGPOc-sv8GrN-Y4jmq-zFNtnXCX3hzqKEoAicrfprbyvEQXOPbKXDVyGAf-VPekldSho-vBmTVEyWWkPRPrGC=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Memperbaiki hidup di kehidupan selanjutnya""","","","",""
"https://www.google.com/maps/place/Gren+Relexy+Cirebon/data=!4m7!3m6!1s0x2e6ee210bf0706fb:0xf2bb11bc3bf4d3a2!8m2!3d-6.7141433!4d108.5357313!16s%2Fg%2F11hbg95jb7!19sChIJ-wYHvxDibi4RotP0O7wRu_I?authuser=0&hl=id&rclk=1","Gren Relexy Cirebon","","","Tempat Fitness","·","7GPP+87X, Jl. Cideng Raya","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BHEfSdcLmi0LUm21vUfMWA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=339.1289&pitch=0&thumbfov=100","","","","","",""
"https://www.google.com/maps/place/Blok+M2+sport/data=!4m7!3m6!1s0x2e6f1dea0d6965c5:0x7f0a0bdb6e81cf8e!8m2!3d-6.7546057!4d108.5541244!16s%2Fg%2F11jnp66x4k!19sChIJxWVpDeodby4Rjs-BbtsLCn8?authuser=0&hl=id&rclk=1","Blok M2 sport","","","Tempat Fitness","·","Jl. Harpa Blk. M2 No.1","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG1kWhnn1uQKuIi0rAQl0Njqoc9r_P02bgw9p2W5iHKQExG0zgdb8JAQfmAUkZlqVR7hhJmEIWheH66zZAg-c-6bvIw3dQAKg5ElBCy4oPkJkhDchfKXXL9Y0Emw9n8dICIFY2F-A=w163-h92-k-no","","","","","",""
"https://www.google.com/maps/place/Satria+Betta/data=!4m7!3m6!1s0x2e6f1d7831eb15ab:0xf9358aa4017d8b72!8m2!3d-6.7473547!4d108.5631553!16s%2Fg%2F11j1qblh94!19sChIJqxXrMXgdby4Rcot9AaSKNfk?authuser=0&hl=id&rclk=1","Satria Betta","5,0","(1)","Tempat Fitness","·","Jl. Gn. Pangrango No.23","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAECwkexDx70LXtxuPtOBfs2KYd71SvyGTCccSo2k-yxVg3FXWB7jTuLYnISpeTyv5mM4GY8a7WsxAF_oNCyoe9RSY1MqfOd0IGw37YfMYbXYuOPHcNJiXeAdlp60eWf7hJkfn5tag=w80-h106-k-no","","","","","",""
"https://www.google.com/maps/place/Mastra+FItness/data=!4m7!3m6!1s0x2e6ee2648f54a103:0x84308a8be3290a2b!8m2!3d-6.714868!4d108.5658497!16s%2Fg%2F1hm30xlf3!19sChIJA6FUj2Tibi4RKwop44uKMIQ?authuser=0&hl=id&rclk=1","Mastra FItness","3,6","(5)","Tempat Fitness","·","Jalan Syeh Syarief Abdurahman No.59","Tutup","· Buka Sel pukul 07.00","https://lh4.googleusercontent.com/hOa1rzFhAzQyyv3wdXo__5leB7oOB6opBDpcOrFQ3nHWuSCWywld7wiYP2cS7zku=w122-h92-k-no","","","","","",""
"https://www.google.com/maps/place/Aldo+Sanggar+Senam/data=!4m7!3m6!1s0x2e6ee2057c058fa1:0x42f8c8170e97abeb!8m2!3d-6.7205425!4d108.5340872!16s%2Fg%2F11rwnf26tn!19sChIJoY8FfAXibi4R66uXDhfI-EI?authuser=0&hl=id&rclk=1","Aldo Sanggar Senam","4,3","(3)","Tempat Fitness","·","","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LfHL6gxF-GSdBEVtiW2XeQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=123.101654&pitch=0&thumbfov=100","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Cari sehat disini""","","","",""
"https://www.google.com/maps/place/Toko+Alat+Olahraga+%26+Alat+Fitness/data=!4m7!3m6!1s0x2e6f1dad35ecccf9:0xa6c053563fbdcbf5!8m2!3d-6.7408844!4d108.5534176!16s%2Fg%2F11rg4_l3vh!19sChIJ-czsNa0dby4R9cu9P1ZTwKY?authuser=0&hl=id&rclk=1","Toko Alat Olahraga & Alat Fitness","4,8","(12)","Toko Peralatan Olahraga","·","Jl. Ahmad Yani","Tutup","· Buka Sel pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFDkwX8l1UTDajuBw1X_iCmqkR804LOWhSeHNGwsQbr6-q4M24LepRMKqhQ01_cs7vVRmFVqc5kpdddmrn_hGk0fL22cUg9pDsXki-yL6E6sZO8CsEfRbFfGa4KofNYaShqL-DG=w110-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Barang lengkap, harga bersahabat.""","","","",""
