"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1"
"https://www.google.com/maps/place/Kopi+Sya/data=!4m7!3m6!1s0x2e69ed0640e7673f:0xfec9df5602fbcdb7!8m2!3d-6.3547676!4d106.840394!16s%2Fg%2F11k6ys2smp!19sChIJP2fnQAbtaS4Rt837Albfyf4?authuser=0&hl=id&rclk=1","Kopi Sya","4,9","(16)","","","Kedai Kopi","·","","Jl. Akses UI No.57b","","Tutup","· Buka Sel pukul 11.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHCRsmkAXltIAaycaS14H86EjOtCh5Fb47EQgaHy0LZjSjLqEDeAlPUMYG1XkO3210_qVtQFU8hkO53Gscrwh-xrDHho5HIxZW07Ccko_nFnWs27Kroj6O7g7ncf53DJTroqJBO=w80-h142-k-no","","Makan di tempat","","",""
"https://www.google.com/maps/place/Coffith+Coffee+%26+Kitchen/data=!4m7!3m6!1s0x2e69938805380265:0x3f610213c9a180a!8m2!3d-6.3552756!4d106.9202691!16s%2Fg%2F11s6205c0x!19sChIJZQI4BYiTaS4RChiaPCEQ9gM?authuser=0&hl=id&rclk=1","Coffith Coffee & Kitchen","4,7","(761)","·","Rp 25–50 rb","Kedai Kopi","·","","Jl. Raya Kranggan No.6, RT.006/RW.008","","Segera tutup","· 22.00 · Buka Sel pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGGhNM2NTbqW4iD8hZwonsX1hqAUoqaGAJBrBHGevVWcqoCiZeRBYMv_lyYWHrkgUM5K-MBXzzlsXwAJgL9LQTOEBbUV5MRPDAZ3nhtq35Tp-e-kV9F5MOWanpY105j473p7Xzh=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya Asik, makanannya enak, harga terjangkaulah...""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFzNjIwNWMweBgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=7Kz4abiLKNzMseMP3qjTyA0&ei=7Kz4abiLKNzMseMP3qjTyA0&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Warung+Taburai+-+Depok/data=!4m7!3m6!1s0x2e69edb28b3bff05:0xd4c541b73a4000a1!8m2!3d-6.3645325!4d106.8334758!16s%2Fg%2F11md1k_xv2!19sChIJBf87i7LtaS4RoQBAOrdBxdQ?authuser=0&hl=id&rclk=1","Warung Taburai - Depok","4,8","(5.024)","·","Rp 25–50 rb","Indonesia","·","","JRPM+4FQ, Jl. Margonda No.477","","Buka","· Tutup pukul 23.45","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGEMA5mOo4C4D24_KlQSrXxqOwsfmA7tE9fOKTi6OeP_-gQZUVGUYorn1Rvdjd-OzI1JHAhWKBINQNJZLjGFgMnlut6YB_bkA53BolU98FiO5guLtyvwGMrSQ28NODtP4rrRMfJCK0WcBsp=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak banget, terutama sambel dan kuahnya berasa mantap""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFtZDFrX3h2MhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=7Kz4abiLKNzMseMP3qjTyA0&ei=7Kz4abiLKNzMseMP3qjTyA0&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Warung+Nasi+Sasari/data=!4m7!3m6!1s0x2e69ec171ed8efdf:0x50ea3195b3c45f7b!8m2!3d-6.363973!4d106.8324207!16s%2Fg%2F11clyd7_b1!19sChIJ3-_YHhfsaS4Re1_Es5Ux6lA?authuser=0&hl=id&rclk=1","Warung Nasi Sasari","4,4","(334)","·","Rp 1–25.000","Nasi","·","","·","Jl. Sawo No.21D, RT.3/RW.7","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFn73nONs1i4-D4w3mE81c6lj2GbENF9X8VJh2D4EYUTxWaLhSpaQaHEfWquuOplCoI0ZjJN-4Uf-mDT9IlSVfRHDTgT-sH711fEpmyZmNxM0lqz66wld22A4tIVYtTOSmc_3yCWw=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Banyak lauknya, enak-enak, tapi tetap murah""","","",""
"https://www.google.com/maps/place/kedai+nescafe+beji+1/data=!4m7!3m6!1s0x2e69ef006a922073:0x238c33af1d479942!8m2!3d-6.3790585!4d106.8138498!16s%2Fg%2F11nc50py8q!19sChIJcyCSagDvaS4RQplHHa8zjCM?authuser=0&hl=id&rclk=1","kedai nescafe beji 1","5,0","(2)","","","Kedai Kopi","·","","Jl. H. Asmawi No.79","","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHhC130wb63GELsiCvGKDHMc5sgqFDTxMRqAb42b3gbtnJqYTrHjB-FAKXWuPlQdLRaJc-2hYFAWu_HFTZlLt6QjSMClbL5LNnd-el2RBtRSteWqOhXZlGofIfrxlkBZYVz3awPdFgfLOtQ=w122-h92-k-no","","","","",""
"https://www.google.com/maps/place/Kedai+Teras+89+Pondok+Cina/data=!4m7!3m6!1s0x2e69edcd00582f27:0xcc677ccac9e59d5f!8m2!3d-6.3665573!4d106.8328016!16s%2Fg%2F11tp2r7h28!19sChIJJy9YAM3taS4RX53lycp8Z8w?authuser=0&hl=id&rclk=1","Kedai Teras 89 Pondok Cina","4,9","(16)","·","Rp 1–25.000","Kafetaria","·","","Jl. Cengkeh II No.7","","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF0Std5vNIdI0ImIGIl4lPTr9pKnssFqBlo5XmZOTh1tBYntOXphX50SBi_B-Hqi1Uypde16iqP8c2Asemsfl7z5FhUt3B1lnScR4Q4SDeR5v7XWj--Gb1IwawWjzYpPMTNghML=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nasi goreng jawa nya enak, kopi jg enak murmer""","","",""
"https://www.google.com/maps/place/Universitas+Indonesia/data=!4m7!3m6!1s0x2e69ec1a804e8b85:0xd7bf80e1977cea07!8m2!3d-6.3606229!4d106.8272343!16zL20vMDF6bHJ2!19sChIJhYtOgBrsaS4RB-p8l-GAv9c?authuser=0&hl=id&rclk=1","Universitas Indonesia","4,7","(7.304)","","","Universitas Negeri","·","","·","Jl. Lingkar","Tutup","· Buka Sel pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH6RThZ0zgf_A_XCPdulQA_USD7Jj4_gLT09hjkW9QtRV4BQmEUjigv3qJBconDV4fDMqgT6DHOgOycqmL3he7Wytz8K2z_cmHFZQHjpjQFmdvLy6jNtL10hA3ZEX6gKoMPAo4F=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Banyak pohon² Rindang diaini, menjadikan suasana sejuk dan menyegarkan.""","","",""
"https://www.google.com/maps/place/Warkop+Hs+Cabang+Ui/data=!4m7!3m6!1s0x2e69edafa08c0d2d:0xad67e3305f8210bf!8m2!3d-6.3682858!4d106.8207887!16s%2Fg%2F11wj7hnl42!19sChIJLQ2MoK_taS4RvxCCXzDjZ60?authuser=0&hl=id&rclk=1","Warkop Hs Cabang Ui","5,0","(1)","","","Kedai Kopi","·","","JRJC+M8M, RT.3/RW.1","","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7SWKmO35JCIOxgmlgxA6XQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=278.55792&pitch=0&thumbfov=100","","Makan di tempat","","",""
"https://www.google.com/maps/place/Kedai+aroids/data=!4m7!3m6!1s0x2e69eda87aebd683:0xee00204b9751b8f7!8m2!3d-6.3687762!4d106.8380932!16s%2Fg%2F11szf0r6p7!19sChIJg9breqjtaS4R97hRl0sgAO4?authuser=0&hl=id&rclk=1","Kedai aroids","4,8","(15)","","","Bar","·","","Jl. H. M. Tohir No.24, RT.4/RW.1","","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGLK2mnbZwe7mmKhVpsYzWVSWCP4Qeb1LKLJ_wbpB8fYbC_yOegyISJiN7pBrR6yxsQjF53Jbk5jJe9hoIxKzDALhcFtjCBZpXZxr3wv7BH1_IgVdQL4Y6211tH3JrC3QweQM45=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak buat nonky nongky,, khusus yg budget anak kosan atau Anak Sekolah""","","",""
"https://www.google.com/maps/place/Jojie+Artspace/data=!4m7!3m6!1s0x2e69edeb4e67d3d7:0x6f772d534d186023!8m2!3d-6.3510359!4d106.831298!16s%2Fg%2F11vrzh3pyy!19sChIJ19NnTuvtaS4RI2AYTVMtd28?authuser=0&hl=id&rclk=1","Jojie Artspace","4,9","(1.092)","·","Rp 25–50 rb","Kafe seni","·","","Jl. Prof. DR. Miriam Budiardjo, RW.3","","Tutup","· Buka Sel pukul 10.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAErniP1_fCeIAJHE9719O-sPW9RuHj66ziZPfNJxy09fvWuJoUy4Jvmp9lmZPSMU_m883eitXYDFE7mrVY17u6UJzKWrOuXxefbOao_kp7UGRkCzenQdAGvpapwy59uu2VwiaCh=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""tempatnya luas, bagus, makanannya masih affordable dan enak""","","",""
"https://www.google.com/maps/place/Mini+PiqueNique/data=!4m7!3m6!1s0x2e69ec18984d3cc3:0xd6b34edf14c99f33!8m2!3d-6.3611824!4d106.8254168!16s%2Fg%2F11c52_9qgk!19sChIJwzxNmBjsaS4RM5_JFN9Os9Y?authuser=0&hl=id&rclk=1","Mini PiqueNique","4,2","(59)","·","Rp 25–50 rb","Restoran","·","","JRQG+G5F Fakultas Ekonomi UI","","Tutup","· Buka Sel pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEbgvPinhvINaNEjNrPCW_pXxUGygXQJzhO8XSWocvmPMB10qZMVEyWX-BfGcWhkyLuc_NtiC-Hwxbzu-9VimL62ZCO5tK_hYGXQ63YUr4eynQEsYP6OMAmwLXeKiyYqxhAdTkm=w162-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak, harga juga affordable.""","","",""
"https://www.google.com/maps/place/Segala+Cafe/data=!4m7!3m6!1s0x2e69ed6f2a9af32b:0x33b29a218a6a3a9!8m2!3d-6.3513045!4d106.8309805!16s%2Fg%2F11txrjtgbl!19sChIJK_OaKm_taS4RqaOmGKIpOwM?authuser=0&hl=id&rclk=1","Segala Cafe","4,9","(555)","·","Rp 25–50 rb","Kafe","·","","Felfest UI, Kompleks Kampus UI, Jl Prof. Dr. Miriam Budiarjo","","Tutup","· Buka Sel pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHpA3GuXgXN97aYKEiTLzpgLGA9AVJ-U0fNvvgJHL45g4B2efgjUm3fx1ccr7ODA6eU2aAAzBNKK0UzJ2ivsML_-sIowGETIIuLCo6ZEm8FzSzCE8H0rg2Km7qPmdJOm1w862GifVr91Pqi=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanan nya enak terutama udang telur dan cabe tahu garam nya.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF0eHJqdGdibBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=7Kz4abiLKNzMseMP3qjTyA0&ei=7Kz4abiLKNzMseMP3qjTyA0&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Rich+Coffee+%26+Donut,+Akses+UI/data=!4m7!3m6!1s0x2e69ed21989ba3f1:0x3a6d0c3496bbf21!8m2!3d-6.3545932!4d106.8401612!16s%2Fg%2F11q1q3_v6t!19sChIJ8aObmCHtaS4RIb9rScPQpgM?authuser=0&hl=id&rclk=1","Rich Coffee & Donut, Akses UI","","","","","Kedai Kopi","·","","Jl. Akses UI No.57","","Tutup","· Buka Sel pukul 09.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=P23fslmnZtHbgycL7IGrMg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=21.969053&pitch=0&thumbfov=100","","Makan di tempat","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFxMXEzX3Y2dBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=7Kz4abiLKNzMseMP3qjTyA0&ei=7Kz4abiLKNzMseMP3qjTyA0&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/KEDAI+MERCON+TERY+LIMO+DEPOK/data=!4m7!3m6!1s0x2e69ef007de78dfd:0xb775b7aa15e19184!8m2!3d-6.3548858!4d106.7755605!16s%2Fg%2F11ys707p3j!19sChIJ_Y3nfQDvaS4RhJHhFaq3dbc?authuser=0&hl=id&rclk=1","KEDAI MERCON TERY LIMO DEPOK","4,9","(43)","·","Rp 1–25.000","Brunch","·","","·","Jl. Limo Raya No.5","Segera tutup","· 22.00 · Buka Sel pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFgpoYTu1TjMw8iww_xZ-Xtzu7CVyEEcZ_BU6bo07yh2M9XgrTtVGpmfkDuxTLkMvDkQN9_vT86B01FKnAk0N0UxKSD1N5IAbwcMERYfjeh6js-RM9ypYdU5vtH8p9pvjJPQVZIKSG4Bag=w128-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Masakan nya enak harga nya terjangkau pedes nya gila matapp""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF5czcwN3AzahgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=86z4aZrPMqGVseMP0bHcoQY&ei=86z4aZrPMqGVseMP0bHcoQY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/AIKO+Coffee/data=!4m7!3m6!1s0x2e69eda2fb9bad4b:0xd26277848cc1469c!8m2!3d-6.3763581!4d106.903022!16s%2Fg%2F11fmv2zlwd!19sChIJS62b-6LtaS4RnEbBjIR3YtI?authuser=0&hl=id&rclk=1","AIKO Coffee","4,8","(1.151)","·","Rp 25–50 rb","Kedai Kopi","·","","·","Jl. Ruko Raffles Hills Jl. Alternatif Cibubur No.6 Blok AA","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAECgZphFaz47MDKbP60P2Qtd0-mPtHTf1-VCNszpITAcgsmtGo62HKQ_9_qIpYG1jWg8O39jU9mwYpKb581yYMQGQ5awQPSykAwLsJDtxXnNwc0OVCvtLsOCJt9G9XLritJXqrDLQ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanan superr ramah, kue enak + affordable, dikasih free pulak!""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmbXYyemx3ZBgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=86z4aZrPMqGVseMP0bHcoQY&ei=86z4aZrPMqGVseMP0bHcoQY&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Kedai+A%27ANG/data=!4m7!3m6!1s0x2e69ed0033eafe35:0x242e0b8b2d37ed6a!8m2!3d-6.3558713!4d106.8403121!16s%2Fg%2F11wmy9yzxx!19sChIJNf7qMwDtaS4Rau03LYsLLiQ?authuser=0&hl=id&rclk=1","Kedai A'ANG","5,0","(2)","","","Kedai Kopi","·","","Gg. H. Jamin","","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE-780j7COcyrX6BpyNGRf_uJQT8h-MEDYKxFszTz7xu-bYUmXy-Zi453dkQw7tK0BUjf6uJVZZFrgnN5mQR3wKhtHf0yPz0ZGrwmPmJqJiMdCCtQV5u1bSZrvgro8hNRwZTQ0=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Aangnya Ramah dan punya kumis lele""","","",""
"https://www.google.com/maps/place/Gubug+Makan+Mang+Engking/data=!4m7!3m6!1s0x2e69ec306e509193:0x25a371469eb859e9!8m2!3d-6.3492789!4d106.8315848!16s%2Fg%2F1tdhwjp8!19sChIJk5FQbjDsaS4R6Vm4nkZxoyU?authuser=0&hl=id&rclk=1","Gubug Makan Mang Engking","4,5","(6.748)","·","$$","Hidangan Laut","·","","·","Lingkar Utara, RW.3","Tutup","· Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGPxi6475Rb9NxlhKkBW6cdFzoOAWz4y_QbLiW4EoE6K6XT2yCEQA2eF4eJqIezifigOsgGGIJ3qaaxg5GpLl1G9f16R7Tp12x64rbDq0P7lsCEpR8ymMmGC88CS5RDqVxgEo_G_A=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tenpatnya Ok, makanannya enak, harganya juga masih reasonable""","","",""
"https://www.google.com/maps/place/Uju+Corner/data=!4m7!3m6!1s0x2e69eb8be5938be9:0xbcd65e6ee2105896!8m2!3d-6.3844399!4d106.8465689!16s%2Fg%2F11bws01bkt!19sChIJ6YuT5YvraS4RllgQ4m5e1rw?authuser=0&hl=id&rclk=1","Uju Corner","4,5","(64)","·","$","Kafe","·","","No Jl. Borneo Raya No.1","","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF11zSbDw8tpXMTweUoyjg-UefHbRTZY_7Lv4mCOwC1HM0F43lqevh4w2jywh0SyNKjdPdsd6e4tXm32mBimSmnu6-AdWzvgOdmAGtyXRw4M69-8Y7_V6QnNGfahVv3G-Xec5sAEw=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Bang ujunge ude pensiun sekarang ganti anaknye yang jalanin dah.""","","",""
"https://www.google.com/maps/place/Kedai+kopi+BC+Sadulur+depok+timur/data=!4m7!3m6!1s0x2e69eb00131f12c3:0x72c2a1c9859b5b63!8m2!3d-6.3911226!4d106.8518112!16s%2Fg%2F11ytc8pt9w!19sChIJwxIfEwDraS4RY1ubhcmhwnI?authuser=0&hl=id&rclk=1","Kedai kopi BC Sadulur depok timur","5,0","(3)","","","Kedai Kopi","·","","Jl. Proklamasi Raya Ujung No.29","","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHKo3zwGe1HtJ8QY3Z-icb8hpHJtjwwPbphW4V43GzprJQgFuafznws_Ki9Rcwh4OXmqXJ-gToS3IqtRdx4rUHPgN_6vIsgrAu1eBXxRMTb4O4c_x9fhx7IWk1hw4_LgfUy67ygDtccH378=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempt strategis asik buat nongkrong brayy""","","",""
"https://www.google.com/maps/place/Kantin+FMIPA+UI/data=!4m7!3m6!1s0x2e69ec1ac357dab9:0x9f658b1d7b7e3701!8m2!3d-6.3696875!4d106.8273125!16s%2Fg%2F11b620xw75!19sChIJudpXwxrsaS4RATd-ex2LZZ8?authuser=0&hl=id&rclk=1","Kantin FMIPA UI","4,5","(548)","·","Rp 1–25.000","Kafetaria","·","","","","Tutup","· Buka Sel pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHzgG-dS5DB-e4XfrGMju6qDRCbfJO66Z4tGt1Cq5ZJfTy6p899BCmBz47uL6mqg5iNCjF5BC-h0h0zptDkokl-T-fRblphVBgt9nhvWp5TMWDGJLac5UptjmS_zEQOWqKEvvk=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Kantin andalan... Harga makanan murah khas mahasiswa
Rasa oke""","","",""
"https://www.google.com/maps/place/Akademikopi_UI/data=!4m7!3m6!1s0x2e69ed4ffda9658f:0x6b1cb81f917af9fa!8m2!3d-6.361109!4d106.8320846!16s%2Fg%2F11l9z0n9fv!19sChIJj2Wp_U_taS4R-vl6kR-4HGs?authuser=0&hl=id&rclk=1","Akademikopi_UI","","","","","Kafe","·","","JRQJ+HR4, Jl. Sawo","","Tutup","· Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEckUvZNvNVKpMjCIk7h-2t1H2nICGVRa52KxFqWobws5GoeR61deg_tsOnuwrxf8d_tqfcBSODKENYxGi3bql9cVuzrYcxJfNq3kKvZ2k6DBmTPhrpT7JlSMDHVkAwY8O6WB1L=w80-h142-k-no","","Makan di tempat","","",""
"https://www.google.com/maps/place/Kopi+Kop!+Depok/data=!4m7!3m6!1s0x2e69ed0010f7f31b:0xfcb24a2f01082e15!8m2!3d-6.3671233!4d106.8371678!16s%2Fg%2F11vzlvxdf3!19sChIJG_P3EADtaS4RFS4IAS9Ksvw?authuser=0&hl=id&rclk=1","Kopi Kop! Depok","4,7","(3)","","","Kedai Kopi","·","","Jl. Kedoya Raya No.62a","","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFRVozc8-GaKDMTcLVy7beCHtbsbOqrCI8mwK88jsYbhHYZNrAIO1o6Lngt41moI7rGosAqiBmC37u-YU_Y0x_61ZEDRIUNqmLPgHPr_tplEoLLCDH5jaIfMTBIoPBUKJsZmWSv=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Kopinya beneran kopi (eh gimana wkwk) gitu dehh.""","","",""
"https://www.google.com/maps/place/Lussie+Juice+And+Sop+Buah/data=!4m7!3m6!1s0x2e69ec21d96e7aab:0xde1d66f746e09f!8m2!3d-6.3598569!4d106.8204711!16s%2Fg%2F11b5qtbbx9!19sChIJq3pu2SHsaS4Rn-BG92Yd3gA?authuser=0&hl=id&rclk=1","Lussie Juice And Sop Buah","4,8","(131)","·","Rp 1–25.000","Jus","·","","·","Jl. H. Amat No.17, RT.6/RW.1","Segera tutup","· 22.00 · Buka Sel pukul 11.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE5SoCNMjOfb1M9t08i8EUdXXVtTturswqSrxUEJTYJD-BFLsD5FXBsqPeXC8590rYn57RojyMmeos8DgKjV9AgYLn5kDW95GzeexVbPjIF8mleuBWsX31JAFP8YbeHhWotmwiF=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat sop buah kuah jus yang enak, dekat kampus UI.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNXF0YmJ4ORgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=86z4aZrPMqGVseMP0bHcoQY&ei=86z4aZrPMqGVseMP0bHcoQY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Kedai+SMB+%28Depok+Beji%29/data=!4m7!3m6!1s0x2e69e920d2aa2711:0x1cee375caeb1d3c7!8m2!3d-6.3830381!4d106.8161973!16s%2Fg%2F11ss2gs0yr!19sChIJESeq0iDpaS4Rx9Oxrlw37hw?authuser=0&hl=id&rclk=1","Kedai SMB (Depok Beji)","","","","","Kedai Kopi","·","","Jl. H. Iming","","Segera tutup","· 22.00 · Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHD_k20nsWQOqmwAnEN-pf49Zg8b4t5N4RFVUeuKzvmGt8O2OMkzIYst8Acvb4vVIQ2zDf1ATRHm2I6OToxU-niAw1ICWry-yEIr82zCZlw4v3YDGd2YPsnlzYbE9OwjsHjwAti=w122-h92-k-no","","Makan di tempat","","",""
"https://www.google.com/maps/place/Kedai+Maian+Depok/data=!4m7!3m6!1s0x2e69ef579103ccef:0x529dd6d7fe514444!8m2!3d-6.3778879!4d106.8008475!16s%2Fg%2F11jvbxd1p9!19sChIJ78wDkVfvaS4RRERR_tfWnVI?authuser=0&hl=id&rclk=1","Kedai Maian Depok","5,0","(3)","","","Kafe","·","","JRC2+R8X, Jl. M. Zakaria","","Buka","· Tutup pukul 23.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hgaD73ShcZfJ0ODIsHhcpA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=176.26411&pitch=0&thumbfov=100","","Makan di tempat","","",""
"https://www.google.com/maps/place/Warung+ibu+reni+pasar+segar+depok/data=!4m7!3m6!1s0x2e69eb00622570ed:0x273cf2203d683a57!8m2!3d-6.4030316!4d106.8334754!16s%2Fg%2F11nhj_1sp1!19sChIJ7XAlYgDraS4RVzpoPSDyPCc?authuser=0&hl=id&rclk=1","Warung ibu reni pasar segar depok","5,0","(2)","","","Kedai Kopi","·","","Pasar Segar Depok, KEB 1 Jl. Tole Iskandar No.24 lantai 1","","Tutup","· Buka Sel pukul 07.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFBh1rYnW_0OnJMhWddeJfA4JhuqfbQ1A5mcvyqyt8GKv8qjnF8MTjBLlT4xPjvLTm4loDB28RMagX5daGhBvBl56gsSuJPU2S6VeuNJYjNMSqLAtrJwLks8mVOi_BD5E-m0ECR0eyiDJMt=w80-h142-k-no","","","","",""
"https://www.google.com/maps/place/Kedai+mama+ica/data=!4m7!3m6!1s0x2e69ed3b2a379c77:0xb962c3c6f3a832de!8m2!3d-6.3418795!4d106.8433593!16s%2Fg%2F11v9mrg13k!19sChIJd5w3KjvtaS4R3jKo88bDYrk?authuser=0&hl=id&rclk=1","Kedai mama ica","5,0","(2)","","","Kedai Kopi","·","","MR5V+68X, Jalan Nusantara Raya","","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEQHK5yiZM10fGQb622-jfwWMrnlU3bBVbhelqGlMP5PWwA8EzasA9lH5iL7Z9yxp3sTLS7A1OetCGKkyFcfJZiWjjBeSsGPRRR_z3L45K8eai2VfnLo1DW6u_fXOXlMF4bBoDl=w204-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rekommended buat nongkiii""","","",""
