"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1","doJOZc","W4Efsd 6","ah5Ghc 2","ah5Ghc 3"
"https://www.google.com/maps/place/Mujigae+Korean+Delivery+Kelapa+Dua/data=!4m7!3m6!1s0x2e69ed547b15f8c7:0xb38975beee7ed03f!8m2!3d-6.3552778!4d106.8518056!16s%2Fg%2F11k69cz377!19sChIJx_gVe1TtaS4RP9B-7r51ibM?authuser=0&hl=id&rclk=1","Mujigae Korean Delivery Kelapa Dua","3,4","(21)","·","$$","Korea","·","Jl. Akses UI No.58","Buka","· Tutup pukul 23.45","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF746bqLBmQ86Jyrp107s-ZRUHaJNqMcshtqLN5fKzgHprlGZrgJ4WjUIprGqRqBYzIOlGKHIdUxrZ0m1ot0qFF1-IscHut-953nEc9eUHjIW_kwBOBoIzpwttLuDvpmZ4wPcevag=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sangat puas pernah beli di grab porsi lumayan banyak + rasa enak bgt""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFrNjljejM3NxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=wa34aZX_H5CaseMPh66o4Q8&ei=wa34aZX_H5CaseMPh66o4Q8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","",""
"https://www.google.com/maps/place/Boloo+Boloo/data=!4m7!3m6!1s0x2e69eb90eb46b813:0xbf80e411da7ff160!8m2!3d-6.3961562!4d106.8512922!16s%2Fg%2F1hc2m663t!19sChIJE7hG65DraS4RYPF_2hHkgL8?authuser=0&hl=id&rclk=1","Boloo Boloo","4,4","(659)","·","Rp 25–50 rb","Jepang","·","·","Tutup","· Buka Sel pukul 10.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG90s_il8aZTWfwMJ_8Qj9T8YpU_5pMoYR2PWT5M3gDIIOpI4fnEgAGUz7gyrsran4amImBafO2R99Z-djx04Z-dDRJN2Qhcb9t4lUclJi84z3sSI_tXb6o031a3dbkvtoNF3ld=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menu enak terjangkau, tempat bersih nyaman, pelayanan ok""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMWhjMm02NjN0GAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=wa34aZX_H5CaseMPh66o4Q8&ei=wa34aZX_H5CaseMPh66o4Q8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Kejayaan No.181","",""
"https://www.google.com/maps/place/Kantin+Asrama+UI/data=!4m7!3m6!1s0x2e69ec302c7234e3:0x35156725a04c90d4!8m2!3d-6.34773!4d106.830041!16s%2Fg%2F11cjnnyqyw!19sChIJ4zRyLDDsaS4R1JBMoCVnFTU?authuser=0&hl=id&rclk=1","Kantin Asrama UI","4,5","(468)","·","Rp 1–25.000","Kafetaria","·","·","Segera tutup","· 22.00 · Buka Sel pukul 06.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGVgBG8CQFs4DQei6q8tuhWEyObU8HD4sEIoNHutk3UXDGkS-OpGfox6Z9pBW_4ngVMhXzZONxJ-Y7RYrPj-UPTfpxm4MCS4csXPqM8-8AsEKPCyydJq_TCVusx2MCs4rJMIXWl=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","","","","","MR2J+W23, RW.3","Makanan","nya murah, enak juga"""
"https://www.google.com/maps/place/KFC+-+Depok+Plaza/data=!4m7!3m6!1s0x2e69ebe4f55c0b99:0xb1db969588e82dbc!8m2!3d-6.3916955!4d106.8250126!16s%2Fg%2F1tdtyt27!19sChIJmQtc9eTraS4RvC3oiJWW27E?authuser=0&hl=id&rclk=1","KFC - Depok Plaza","4,4","(825)","·","Rp 25–50 rb","Makanan Siap Saji","·","Jl. Margonda","Tutup","· Buka Sel pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGKHvHQ6cHBD9HrHObpL7aXt9iuKZJu-cvJIKkOw70hI-xWJbPpVmbKnCET-yb7_caPgk-qVPtEIZxz0Jm29MC3gWpehKyFqNURS3CClsAuYCPv-fMGpxCuv-q6RldRM1m22KWk=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","https://www.google.com/searchviewer/42?cvd=CLw_EiUKI-ICIDIeEhciFdLX29IPDwoLL2cvMXRkdHl0MjcYAToDCPAN&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=wa34aZX_H5CaseMPh66o4Q8&ei=wa34aZX_H5CaseMPh66o4Q8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Franchise restoran ayam goreng","Makanan cepat saji","termurce terjangkau apalgi mocha floatnya cinta banget"""
"https://www.google.com/maps/place/Ayam+Pedas+Mas+Hardi/data=!4m7!3m6!1s0x2e69ef00686c6d4f:0xba4c0beccf1b34b2!8m2!3d-6.3698893!4d106.8164256!16s%2Fg%2F11lynh63mq!19sChIJT21saADvaS4RsjQbz-wLTLo?authuser=0&hl=id&rclk=1","Ayam Pedas Mas Hardi","4,2","(82)","·","Rp 25–50 rb","Makanan Siap Saji","·","Jl. M.H. Sanim No.14A","Tutup","· Buka Sel pukul 11.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHzGJjpZ88UjhI8RnBrBE9F0DEBEvlXlQ1iEekqZag5bIN2GLXXZFsQ3R1a9U_MXPZVwSzXnsfG4fC8TkDGTJ-93a_QLffGI04g4HaxJMXyZ7l0vtnEB2HMetsIsncmQq5vh1DQE5n-L4VH=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak ayamnya empuk, bumbunya berasa, pelananan cepet, karyawannya ramah.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFseW5oNjNtcRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=wa34aZX_H5CaseMPh66o4Q8&ei=wa34aZX_H5CaseMPh66o4Q8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","",""
"https://www.google.com/maps/place/Resto+Mie+Ayam+Berkat/data=!4m7!3m6!1s0x2e69ec1625ad9951:0x323e44f06e18cd1c!8m2!3d-6.3605711!4d106.8335936!16s%2Fg%2F1tdnt9j9!19sChIJUZmtJRbsaS4RHM0YbvBEPjI?authuser=0&hl=id&rclk=1","Resto Mie Ayam Berkat","4,4","(1.747)","·","Rp 25–50 rb","Mi","·","·","Segera tutup","· 22.00 · Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHeiT-rotxqqSs0TspJl3WoCdsvIbGDR-xS7QmqERaaAMCDtVsLyMpk6vKXl85v7t2tnEO1uW-SnpB4wmg3RENjd0iUlJ874IZX1gjntrf0xu1FTW5ASxC8Qd0i82yLDKNsDLO_=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Porsi","https://www.google.com/searchviewer/42?cvd=CLw_EiUKI-ICIDIeEhciFdLX29IPDwoLL2cvMXRkbnQ5ajkYAToDCPAN&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=wa34aZX_H5CaseMPh66o4Q8&ei=wa34aZX_H5CaseMPh66o4Q8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Margonda No.504","makanan","& minuman cukup banyak, untuk harga masih affordable."""
"https://www.google.com/maps/place/KFC+Depok+Mall/data=!4m7!3m6!1s0x2e69ec3c1dde325f:0x99e93ef93468e615!8m2!3d-6.3872607!4d106.8270921!16s%2Fg%2F12ml2ym10!19sChIJXzLeHTzsaS4RFeZoNPk-6Zk?authuser=0&hl=id&rclk=1","KFC Depok Mall","4,1","(541)","·","$$","Makanan Siap Saji","·","Jl. Margonda No.88","Tutup","· Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEVADB6Pc0HkPQ54ZTziacsrNAf2eS-paJ2LhaVeju4S-UnLO62lz3gP2yGjie4sW91-rr1QIxAioqmvTXCC0heguSOZEi172QIBs9wbT1d3PwsoTl3Rm1VSTxvPZH8s44sN3EAOg=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""- mozarella roll
kebab wrap dengan isi bakso ayam dan saus keju.""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMTJtbDJ5bTEwGAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=wa34aZX_H5CaseMPh66o4Q8&ei=wa34aZX_H5CaseMPh66o4Q8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Franchise restoran ayam goreng","",""
"https://www.google.com/maps/place/Yoshinoya/data=!4m7!3m6!1s0x2e69ec0e64dad2bf:0x4f442929acde252!8m2!3d-6.3722617!4d106.83497!16s%2Fg%2F1pv1_0cfw!19sChIJv9LaZA7saS4RUuLNmpJC9AQ?authuser=0&hl=id&rclk=1","Yoshinoya","4,3","(459)","·","Rp 50–75 rb","Jepang","·","Margo City, Jl. Margonda No.358 Lantai 2 Unit F 21","Segera tutup","· 22.00 · Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGtZvgb5ZRgu3mPIduLtN0A85vF7EnAdQi5KJoaXvoN9yakkyT0TP-0-l38pMI2OdrFRTALG04tRdaLOCNi6-mIQ5cZB9WoqiyUR9VssfY2RDqYLge81Jw2k-kECluiU7PiJS2d=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat makan yg recommended..
Makanannya enak, Managernya baik..""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMXB2MV8wY2Z3GAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=wa34aZX_H5CaseMPh66o4Q8&ei=wa34aZX_H5CaseMPh66o4Q8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","",""
"https://www.google.com/maps/place/Stopngo/data=!4m7!3m6!1s0x2e69ed81451ca999:0x68caddda94ef3218!8m2!3d-6.3584823!4d106.8365842!16s%2Fg%2F11qn9nz414!19sChIJmakcRYHtaS4RGDLvlNrdymg?authuser=0&hl=id&rclk=1","Stopngo","5,0","(4)","","","Makanan Siap Saji","·","JRRP+JJ4, Jl. Akses UI","Tutup","· Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFxnEzpvPJsE6UPE3VFNd7BcWx6j8WebZfWFlSZni8mk9Ix3P8w1eJTbehU5x9NOuEOkbgjFqtm2iSo8yLmh2SkwbjkqTR5A-R8puiSpcUHnIHpVIK2TFn3y9xdyuBR5ccCDgh1=w80-h142-k-no","","Makan di tempat","","","","","","Bawa pulang","Antar tanpa bertemu"
"https://www.google.com/maps/place/KFC+Sawangan/data=!4m7!3m6!1s0x2e69e9a6943474a5:0x8b5c079c2db4fca6!8m2!3d-6.3945301!4d106.7918808!16s%2Fg%2F11fks76jv4!19sChIJpXQ0lKbpaS4Rpvy0LZwHXIs?authuser=0&hl=id&rclk=1","KFC Sawangan","4,4","(2.221)","·","Rp 25–50 rb","Makanan Siap Saji","·","·","Segera tutup","· 22.00 · Buka Sel pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGcfxGGxaYD5yqZSElaiRR2G7Db8480mVW-UenVmzwQzVjiTt2Wtufp_7txqJiT5sMxGfXwzsO26Yfehy4V1x64R_8LBmdNNCik8TP9b6HWd3wvcORmMQwGMVQ3MZIQLsDu4ayA=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menunya lengkapp rasa ayamnya yg gurih bgt enakkk""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFma3M3Nmp2NBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=wa34aZX_H5CaseMPh66o4Q8&ei=wa34aZX_H5CaseMPh66o4Q8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Raya Sawangan No.12","",""
"https://www.google.com/maps/place/A%26W+ITC+Depok+Lt.+2/data=!4m7!3m6!1s0x2e69ebe3677aaa39:0x5f97261745b66d4d!8m2!3d-6.392207!4d106.822912!16s%2Fg%2F1tdrbst0!19sChIJOap6Z-PraS4RTW22RRcml18?authuser=0&hl=id&rclk=1","A&W ITC Depok Lt. 2","4,5","(35)","·","$$","Makanan Siap Saji","·","ITC Depok Lantai 2, Jl. Margonda No.11 Blok BS","Tutup","· Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE6FoMSicitXFrt_JCpE9e4hua1ifvr-ObzauR6QmmbLbFpVq3OyZ-r1O7j-29DMeS7tdcMTRrw3IN1xlCWikZFnJh6ha7FwfjFhRaGckYLZZqj4KMycDaL18K2tL-cZ5TVSSxnpun5pfU=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","https://www.google.com/searchviewer/42?cvd=CLw_EiUKI-ICIDIeEhciFdLX29IPDwoLL2cvMXRkcmJzdDAYAToDCPAN&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=wa34aZX_H5CaseMPh66o4Q8&ei=wa34aZX_H5CaseMPh66o4Q8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","makanan","enak dan suasana nyaman, rekomendasi terbaik!"""
"https://www.google.com/maps/place/PEMPEK+LISTY+CABANG+DEPOK/data=!4m7!3m6!1s0x2e69ef0062ecd8ad:0x112544be45402031!8m2!3d-6.3667121!4d106.7980947!16s%2Fg%2F11yqmsv6d9!19sChIJrdjsYgDvaS4RMSBARb5EJRE?authuser=0&hl=id&rclk=1","PEMPEK LISTY CABANG DEPOK","4,7","(18)","·","Rp 1–25.000","Toko Makanan","·","Jl. Lontar No.28B","Tutup","· Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH9q4kg4lPbmISQ1xEzQMlZQ-fRS3NI4mSETifTz09QDR5t1fzks-aGLC4OGTcK8C5tDZpEzd2OQXukPyWjuIfpBAV3mWMDZGTgm1c0l8PWyk4LchJn9BlhIFbckSRRkUN6Gvh9y7kUyx9P=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rasa nya enak, ikan nya berasa Poko e the best banget""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF5cW1zdjZkORgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=wa34aZX_H5CaseMPh66o4Q8&ei=wa34aZX_H5CaseMPh66o4Q8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","",""
"https://www.google.com/maps/place/The+Buffalo+Express,+Depok+%28Cloud+Kitchen%29/data=!4m7!3m6!1s0x2e69ed06ed85cd7f:0xe083100edf844ee8!8m2!3d-6.3828971!4d106.8414988!16s%2Fg%2F11lcpqh_lp!19sChIJf82F7QbtaS4R6E6E3w4Qg-A?authuser=0&hl=id&rclk=1","The Buffalo Express, Depok (Cloud Kitchen)","3,7","(55)","·","Rp 50–75 rb","Ayam","·","Jl. K.H.M. Yusuf Raya Usman Yusuf Raya No.61, RT.005/RW.022","Segera tutup","· 22.00 · Buka Sel pukul 11.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG3pZh21P6CQZxr6aYd5tJUt8OdPLXT18T_n69J4Fwze9HnVKQwWmhaUow8eCvJLtDPeM8J_x4nanCbAwtw2v7ohmomf2RbHNQdobHvEc3NnBfkc2RQn9AlGUzQiIt0Q2SDm_4=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak, harga nya juga affordable.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFsY3BxaF9scBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=wa34aZX_H5CaseMPh66o4Q8&ei=wa34aZX_H5CaseMPh66o4Q8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","",""
"https://www.google.com/maps/place/Tsuka+Ramen+Kelapa+Dua+by+Legit+Group/data=!4m7!3m6!1s0x2e69f13486062abb:0x8593a42a1746aa9e!8m2!3d-6.3552701!4d106.8402198!16s%2Fg%2F11sv33nz4g!19sChIJuyoGhjTxaS4RnqpGFyqkk4U?authuser=0&hl=id&rclk=1","Tsuka Ramen Kelapa Dua by Legit Group","4,8","(5.803)","·","Rp 25–50 rb","Ramen","·","Jl. Akses UI No.91","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGuJo8j3TbkRxl3IQwI148eNQY5Tp-DeFBY30iZw9Pcyx7M_oqMlUwoD0iwsFZKiCl3nUreDNwjNA8P3aKjwfS4sQxyNS43lqhDn__mCNZnbkN5P-gwIqmE9G_6xdvbTQ8F8f5hkyKGpHFM=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""rasa makanannya enak, harganya juga murah, woth itt pokonyaa!!""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFzdjMzbno0ZxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=wa34aZX_H5CaseMPh66o4Q8&ei=wa34aZX_H5CaseMPh66o4Q8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","",""
"https://www.google.com/maps/place/MangGang+Grilled+Beef+BBQ-Depok/data=!4m7!3m6!1s0x2e69edfa8e685159:0x5306ed5c00f0ce35!8m2!3d-6.3728205!4d106.8355779!16s%2Fg%2F11tc9r86sp!19sChIJWVFojvrtaS4RNc7wAFztBlM?authuser=0&hl=id&rclk=1","MangGang Grilled Beef BBQ-Depok","4,5","(149)","·","Rp 50–75 rb","BBQ Korea","·","Mall MargoCity, Jl. Margonda No.358 Foodcourt lt 2 FC-11","Tutup","· Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGo-yh-i0FsEctaJ8a-XDeFkWZwk0UrDWcCumQk1Ubixd0PMFMuA94s1_-CkQhzehvs7tE9E3aG3E2Xl_3AuSI0ubOTzQ_o8vnbjtpMfy-rCzY-Xm-lflhAAU4zvjI-IaXoWLpZGQ=w90-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF0YzlyODZzcBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=wa34aZX_H5CaseMPh66o4Q8&ei=wa34aZX_H5CaseMPh66o4Q8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","Makanan","enak, harga terjangkau, palayanan bagus"""
