"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1","ah5Ghc 2","ah5Ghc 3"
"https://www.google.com/maps/place/Toko+Kopi+TUKU+-+Kelapa+Dua/data=!4m7!3m6!1s0x2e69edba8bb2c28d:0x4322e384b26e77c0!8m2!3d-6.3541036!4d106.8380361!16s%2Fg%2F11rpgr1s0j!19sChIJjcKyi7rtaS4RwHdusoTjIkM?authuser=0&hl=id&rclk=1","Toko Kopi TUKU - Kelapa Dua","4,7","(868)","·","Rp 25–50 rb","Kedai Kopi","·","","Jl. Akses UI No.34","","Tutup","· Buka Sel pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGYwT8XdXOYSJ12dkLnbLcsr9s_EglCiU8__7cGgMwRfzIHqFFthAbiSuo5I3fxgHo-vIhY2FxF4BbwGtA1eYAOJwdFk2V1puFMV9656EcCQ66eDGRTX10ut5KW-gd4DvSG3P9I=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFycGdyMXMwahgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=L6z4aeyCMqjgseMPicfqiAw&ei=L6z4aeyCMqjgseMPicfqiAw&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","Coffee","latte & rotinya enak"""
"https://www.google.com/maps/place/Warnoes+Margonda/data=!4m7!3m6!1s0x2e69ed23048126d1:0x83a583d9201e9024!8m2!3d-6.3703834!4d106.8360443!16s%2Fg%2F11r_cjq4fd!19sChIJ0SaBBCPtaS4RJJAeINmDpYM?authuser=0&hl=id&rclk=1","Warnoes Margonda","4,7","(638)","·","Rp 25–50 rb","Kedai Kopi","·","","·","Blok, Jl. H. Yahya Nuih Jl. Margonda No.17","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH2HAaSz-uTMIMRBPnz_9hVfQLPnM2iBbZRJEi_KFdVcd5ps04_b4fRZrvTg4YNwuWJHALYMIoQT2pQP8ym_CjpUuBneTeXOLE2FckVx18wT2QZGQZz_11UR-VyxCcqO22sAII2=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Cocok untuk nongkrong pagi, makanannya enak, kopinya mantap.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFyX2NqcTRmZBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=L6z4aeyCMqjgseMPicfqiAw&ei=L6z4aeyCMqjgseMPicfqiAw&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Anaphore/data=!4m7!3m6!1s0x2e69ed6374244df1:0xd4b61322de5be8e6!8m2!3d-6.3641229!4d106.8324537!16s%2Fg%2F11k4jzdy5b!19sChIJ8U0kdGPtaS4R5uhb3iITttQ?authuser=0&hl=id&rclk=1","Anaphore","4,7","(103)","·","Rp 25–50 rb","Kafe","·","","·","Jl. Cengkeh No.20","Tutup","· Buka Sel pukul 11.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH7JwWxTzT3pOknORB5pUdHpcGt1k_dOwKnwFG51eLvoTQEs8NvQA2UhThB0x23K1kAsADjxK2G30mgPn_zbxCTqfq1aktWmhdLZogHrzMkYv8SHcGZBKj7Ql45oBTDA8coYxuifOxI54c=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Matcha Latte dan Nasi Goreng Katsu Paling enak.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFrNGp6ZHk1YhgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=L6z4aeyCMqjgseMPicfqiAw&ei=L6z4aeyCMqjgseMPicfqiAw&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Kopi+Kenangan+-+Universitas+Indonesia/data=!4m7!3m6!1s0x2e69ede45d58fb49:0x21554697b3fe24f!8m2!3d-6.361485!4d106.8254019!16s%2Fg%2F11j37617g1!19sChIJSftYXeTtaS4RT-I_e2lUFQI?authuser=0&hl=id&rclk=1","Kopi Kenangan - Universitas Indonesia","4,0","(69)","·","Rp 25–50 rb","Kedai Kopi","·","","Universitas Indonesia, Universitas Indonesia, Lantai 1, Gedung Pascasarjana Fakultas Ekonomi dan, Bisnis, Jl. Prof. DR. Sumitro Djojohadikusumo Kampus","","Tutup","· Buka Sel pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFg-xhpt2u-cTTSrBu772on_et11vACVZk6MB_MHFE7eGAso6LHIilxOTXVehgmMcWXmPSrCUywkzHLDHbrquBMm5RrQ26Lj2WGmlt7HhhGIGbOpXf3WPQaT13UShVBPFJlUjeQ=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ketemu sama barista baru nya ramah, semangat kaka kopken""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFqMzc2MTdnMRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=L6z4aeyCMqjgseMPicfqiAw&ei=L6z4aeyCMqjgseMPicfqiAw&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/JPG+Cafe+%26+Eatery/data=!4m7!3m6!1s0x2e69edac6f06abf1:0xae226fc44fe464cb!8m2!3d-6.3755564!4d106.828458!16s%2Fg%2F11kb3h0l_d!19sChIJ8asGb6ztaS4Ry2TkT8RvIq4?authuser=0&hl=id&rclk=1","JPG Cafe & Eatery","4,7","(35)","·","Rp 25–50 rb","Kedai Kopi","·","","Jl. Pembangunan No.6, RT.3/RW.9","","Segera tutup","· 22.00 · Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHhzuk_DxeZPAkzaRe-avvUNIs1ATRGpPrI4SbVj5vs3OD0AXXKTYhSYFyamotJh8McDuAxesvs-bWF3rx-UW_s0AyGrDdy8qfym-aTqEKKMQ7WxFnGsEz84taH0kgrgX6bFinkWZLz4sHc=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Coklaatt nya enakk
kopi ok!""","","","","",""
"https://www.google.com/maps/place/Jojie+Artspace/data=!4m7!3m6!1s0x2e69edeb4e67d3d7:0x6f772d534d186023!8m2!3d-6.3510359!4d106.831298!16s%2Fg%2F11vrzh3pyy!19sChIJ19NnTuvtaS4RI2AYTVMtd28?authuser=0&hl=id&rclk=1","Jojie Artspace","4,9","(1.092)","·","Rp 25–50 rb","Kafe seni","·","","Jl. Prof. DR. Miriam Budiardjo, RW.3","","Tutup","· Buka Sel pukul 10.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAErniP1_fCeIAJHE9719O-sPW9RuHj66ziZPfNJxy09fvWuJoUy4Jvmp9lmZPSMU_m883eitXYDFE7mrVY17u6UJzKWrOuXxefbOao_kp7UGRkCzenQdAGvpapwy59uu2VwiaCh=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""ambience nya nyaman, makan dan minuman nya enak, wifi nya kenceng""","","","","",""
"https://www.google.com/maps/place/Coffee+Toffee+Margonda/data=!4m7!3m6!1s0x2e69ec116b3fc89b:0xb3fcc101439c06d9!8m2!3d-6.366823!4d106.8342305!16s%2Fg%2F11c72t1_f5!19sChIJm8g_axHsaS4R2QacQwHB_LM?authuser=0&hl=id&rclk=1","Coffee Toffee Margonda","4,5","(2.135)","·","Rp 25–50 rb","Kedai Kopi","·","","Jl. Margonda No.438","","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGuZn54tnbspZz1VWKTFBdG6Iic00m_-VIDXoEW_XtRDPbj5m7tWaAd51DMv1CYtDBEm_L4Iku6gXDK9Yk3ytuAvqaG9XpNKpVPkVWgQD65HsKTRCycJ3uS87B0wO9EKFMB5o9rag=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","","","","Coffee","nya ngopi banget dan enak"""
"https://www.google.com/maps/place/Kopi+Per+Hari+%28Kopi%2FHari%29/data=!4m7!3m6!1s0x2e69efb19a0faecd:0xe200172f115f503!8m2!3d-6.367968!4d106.791195!16s%2Fg%2F11szc_mr7h!19sChIJza4PmrHvaS4RA_UV8XIBIA4?authuser=0&hl=id&rclk=1","Kopi Per Hari (Kopi/Hari)","4,9","(1.632)","·","Rp 25–50 rb","Kedai Kopi","·","","Jl. Raya Krukut No.68","","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGImyscMGA5W94_5wJvR1JOsPlNVOA2dI5KAB_-XkX3Ne7_kR1itV4Tc72stFpYylmvkYosIoR_L48v93KpY_MNsHJW3gzWNMOa8l0XtPvVqRcxeJFGuChlkTVoewuRket_j9JY=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Good vibes, good service, kopi nya enak Dan affordable juga 👏🏽""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFzemNfbXI3aBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=L6z4aeyCMqjgseMPicfqiAw&ei=L6z4aeyCMqjgseMPicfqiAw&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Kopi+Kenangan+-+Kukusan+UI+Depok/data=!4m7!3m6!1s0x2e69efb2dbfca94d:0x98543f8250957ecd!8m2!3d-6.3600101!4d106.8168884!16s%2Fg%2F11wmy075jm!19sChIJTan827LvaS4RzX6VUII_VJg?authuser=0&hl=id&rclk=1","Kopi Kenangan - Kukusan UI Depok","4,7","(123)","·","Rp 1–25.000","Kedai Kopi","·","","Jl. K.H.M. Usman, RT.1/RW.04","","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHzUdt_LkedUkCoWFJkDLcd_BqddJ8oNKbZq50MjwysilY35Ue3WyfYk9PZWmbnhb20iZoWq0Hz_l9FVTU7rmhI_BF5oGM9JXDC_7mkgSr5j_ptmFQ4j2ClVf8R1z9eEYeQM1GAqZ6Ugf0=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Kopinya the best barista nya friendly dan ramahh✨""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF3bXkwNzVqbRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=L6z4aeyCMqjgseMPicfqiAw&ei=L6z4aeyCMqjgseMPicfqiAw&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Satu+Kenangan+-+FIB+Universitas+Indonesia+Depok/data=!4m7!3m6!1s0x2e69ed90d529a9a3:0x9cb7a098fa90b482!8m2!3d-6.3650625!4d106.821079!16s%2Fg%2F11yqpvht9d!19sChIJo6kp1ZDtaS4RgrSQ-pigt5w?authuser=0&hl=id&rclk=1","Satu Kenangan - FIB Universitas Indonesia Depok","5,0","(2)","","","Kedai Kopi","·","","Universitas Indonesia, Fakultas Ilmu Pengetahuan Budaya","","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFBZ5rObwRcBtNHKnZOkmdp00p8O7-aWS6V8WcKETYbaX4OEp5nPiU_mRo9majpZ6jJ2YFQqCZZ3q9HVtr7Ei_zDJMlTIDwIugpKSZQJW2w_ZNPC2OtgwrjiGP4FuGJwa37kahMn_qZbXHW=w204-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Kopi nya enak,pelayanan juga cepat""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF5cXB2aHQ5ZBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Nqz4adCwMba5seMPyrGagQI&ei=Nqz4adCwMba5seMPyrGagQI&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/PANTAINYA+KIMBOO/data=!4m7!3m6!1s0x2e69ed5470a761ff:0xe90a40435c444fc8!8m2!3d-6.3550234!4d106.8333596!16s%2Fg%2F11kqw36r0f!19sChIJ_2GncFTtaS4RyE9EXENACuk?authuser=0&hl=id&rclk=1","PANTAINYA KIMBOO","4,2","(139)","·","Rp 25–50 rb","Kedai Kopi","·","","Jl. Akses UI No.9, RT.1/RW.1","","Buka","· Tutup pukul 23.44","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHJDXcvclK1UMEZhQI5T7bYzm3KytNaphzMBeHgnWa8h9lITpF_gN3S_jZoYt-OLcPNsGJOlibEoRR-7hU0rIf2NGgxIADXfRcCDPBTcZhBXmOiJsBBUKHFg7PdT_pWWGIuShwliA=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Lucu konsep caffe pantai gini""","","","","",""
"https://www.google.com/maps/place/TRIB+US+AKSES+UI/data=!4m7!3m6!1s0x2e69edd9f60d63f3:0x5f624a9d8ff0e1d0!8m2!3d-6.3555132!4d106.8491805!16s%2Fg%2F11q7yyd93q!19sChIJ82MN9tntaS4R0OHwj51KYl8?authuser=0&hl=id&rclk=1","TRIB US AKSES UI","5,0","(21)","","","Kafe seni","·","","Jl. Akses UI Areman No.5, RT.004/RW.007","","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFZ7cajdA6eq885VEmKQ0nVR6dDe7Eb2n8UoIA-j93iYjfmLeKlKGcbnqZ2byYx2fE6y7GKPO-EUBpGMP5rpRlTEsUwInTrELV6rmgkbgT6l3zpOueqf0-9PLGs5K8pQs4lVt8pSg=w80-h142-k-no","","Makan di tempat","","","","Bawa pulang",""
"https://www.google.com/maps/place/Fore+Coffee+-+Kelapa+Dua,+Depok/data=!4m7!3m6!1s0x2e69ed03ce62a399:0xb8d5b1f0fb9e688!8m2!3d-6.3547545!4d106.8412547!16s%2Fg%2F11vrcyrf1s!19sChIJmaNizgPtaS4RiOa5Dx9bjQs?authuser=0&hl=id&rclk=1","Fore Coffee - Kelapa Dua, Depok","4,6","(320)","·","Rp 25–50 rb","Kafe","·","","·","Jl. Akses UI Jl. Klp. Dua Raya","Segera tutup","· 22.00 · Buka Sel pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHCPx1GFWlDFWUsoSXnzrFhktrs_Qi0X0i8Vc3ao7nbQtwMWRPpxOlcNBhtVFrjOWxjKVR9LT5b4B0jFvEqOLt3H4FUW3UzfIZHGSfp3fCGRjhek9i3MfmOteGE15Cl8hJIJ2261w=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Muffin nya enak, latte hotnya pas
Sukses fore","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF2cmN5cmYxcxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Nqz4adCwMba5seMPyrGagQI&ei=Nqz4adCwMba5seMPyrGagQI&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","coffee",""""
