"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3","A1zNzb href","J8zHNe","bbPy1"
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"https://www.google.com/maps/place/COOLERCITY+ICE+CREAM+PALEMBANG/data=!4m7!3m6!1s0x2e3b75ca59b1625f:0xe5de09de5739dde5!8m2!3d-2.939724!4d104.742531!16s%2Fg%2F11v4jdtkmb!19sChIJX2KxWcp1Oy4R5d05V94J3uU?authuser=0&hl=id&rclk=1","COOLERCITY ICE CREAM PALEMBANG","4,9","(54)","Es Krim","·","3P6V+427, Jl. R.A. Abusamah","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEey2geGn0i-w751ckETcfbx_EqZey_G_prZlawO8EqetsIJO04e_VXMG5zpy4vAm6JF1Zxck3_AnmbHdLxvdsIhotFQKPMSYxyUKFSqb_7agUOavBwyZ6tsjqETopnpB5DM5Hj6Q=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak banget","eskrim","nya,harga nya juga murah2""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF2NGpkdGttYhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Np_4acaZHvDuseMP76XW0Qg&ei=Np_4acaZHvDuseMP76XW0Qg&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Momoyo+Palembang+%28Sukabangun%29/data=!4m7!3m6!1s0x2e3b7554b84dcd45:0xe96c779c5f651729!8m2!3d-2.939783!4d104.7430414!16s%2Fg%2F11v156l2yl!19sChIJRc1NuFR1Oy4RKRdlX5x3bOk?authuser=0&hl=id&rclk=1","Momoyo Palembang (Sukabangun)","4,8","(304)","Es Krim","·","Jl. R.A. Abusamah No.2666","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFsQlTEA_z5A1hbuuFZgahW0OiE_H8FgDm70lCoJfMZ9Wvzn3FnTs6rfnzAcTqHa8kTGHFsaqUjJfDA9b4bd2Z8FzYvq_Ro-AzRkEM75MhVLaL80RPTIpfbykbdJtiByO19XE57=w80-h177-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""momoyo","eskrim","nya enak tmpatnya juga bagus, worth it dengan harga""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF2MTU2bDJ5bBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Np_4acaZHvDuseMP76XW0Qg&ei=Np_4acaZHvDuseMP76XW0Qg&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Momoyo+Palembang+%28Kertapati%29/data=!4m7!3m6!1s0x2e3b9d9b19b0211b:0x4745a7f37e17ef86!8m2!3d-3.0006786!4d104.7679218!16s%2Fg%2F11svmpd4x4!19sChIJGyGwGZudOy4Rhu8XfvOnRUc?authuser=0&hl=id&rclk=1","Momoyo Palembang (Kertapati)","4,7","(562)","Es Krim","·","Jl. Jenderal Ahmad Yani","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEZplc9yOjdiPAY1gVFmM8XoVyicSjXBfQeOfG9bjykGzrSRtm_ZvXlquo_OXsJiyJ8oP7DC7t1h_gegQqibXa9xdWurNIp0TPCMGkdbFA5YEaupweFuE8osO6JlMPpAmyA5sfGgg=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Eskrim","nya mantul, tempat ny jg nyaman plus ada wifi jga""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFzdm1wZDR4NBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Np_4acaZHvDuseMP76XW0Qg&ei=Np_4acaZHvDuseMP76XW0Qg&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Fresco+gelato/data=!4m7!3m6!1s0x2e3b7727a58b06b5:0xa056f041c28efa07!8m2!3d-2.9737715!4d104.7607474!16s%2Fg%2F11j0k2tr11!19sChIJtQaLpSd3Oy4RB_qOwkHwVqA?authuser=0&hl=id&rclk=1","Fresco gelato","4,7","(72)","Es Krim","·","·","Tutup","· Buka Sel pukul 11.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEPt_RWB78pkjlB05X2cu0f4lKhGmUfaU-jwoaE1QrgSiuBxBerdYs_FEegrk9wqpX8xxcfg-zFGP2hBcrH-HOVSTGXE-cPIhIDAduZGk33TP1qcjfw_1hPBJIH1V4Pd0JsZDtQ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Eskrim","nya enakkk, tempatnya nyaman, cocok buat foto2 juga""","","",""
"https://www.google.com/maps/place/AI-CHA+ICE+CREAM-+Abdul+Rozak/data=!4m7!3m6!1s0x2e3b771581ac390f:0xfc02f76baf9bfc85!8m2!3d-2.9499073!4d104.7799711!16s%2Fg%2F11kjljbb00!19sChIJDzmsgRV3Oy4Rhfybr2v3Avw?authuser=0&hl=id&rclk=1","AI-CHA ICE CREAM- Abdul Rozak","4,9","(225)","Es Krim","·","3Q2J+26C, Jl. H. Abdul Rozak","Buka sekarang","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG-milGyyeq1Zgfe5GCU6FKLg_w8NXDDYXAWLvEuXlTrDNm30mAD8aki-S8qIBwqSYOugAPd_YiTsyvPEh_pT0FAAI7_lQ0P9-ofcihXImEOBf1JdQlSm7_m7tRS2eFoU_PLz5L9g=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Es krim","nyo enak , tempat nyo enak , free wifii , kariyawan ramah2""","","",""
"https://www.google.com/maps/place/Misnow+Palembang/data=!4m7!3m6!1s0x2e3b9d006915b399:0xac8a731d31439612!8m2!3d-2.9988666!4d104.7678836!16s%2Fg%2F11y43qmnkm!19sChIJmbMVaQCdOy4REpZDMR1ziqw?authuser=0&hl=id&rclk=1","Misnow Palembang","4,0","(54)","Es Krim","·","Jl. Mayjen. H. M. Ryacudu","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEnpVDw5OwcnROKJHHxvC3aeX9EuiVBe94jzJZTvMGdXg3A2dWjebDUzQSG9_3qKg3xGMdeZY7yp41S23GtYZ-TbUFLax_83xowpufL7CwAbZ1rZS3XxYzBCtCF5EQbmPQz6O01=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Lama banget nunggu antrian eskrimnya, semoga menjadi perhatian.""","","","","",""
"https://www.google.com/maps/place/Misnow+Mayor+Ruslan/data=!4m7!3m6!1s0x2e3b77f87914cabb:0x382c64bb16ec3d9c!8m2!3d-2.9721068!4d104.7606181!16s%2Fg%2F11wbt9c0bh!19sChIJu8oUefh3Oy4RnD3sFrtkLDg?authuser=0&hl=id&rclk=1","Misnow Mayor Ruslan","4,9","(217)","Es Krim","·","Jl. Mayor Ruslan Ruko No.2, RT.021/RW.005","Segera tutup","· 21.00 · Buka Sel pukul 09.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGpAy9bqBrOj_-x3_l80BUDPINZPw9v7GBsDBb-O3Ze9dk_Z-OqNpGbX8kidFqPwaudQeO9cNP6wgSCSu0KVraq3o4OdmjdpDgMbf_p0eRKzJerGZU9-7voEMrhKV3tCW-2IxJz=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Eskrimnya enak bangettt, variannya lengkap ❤❤""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF3YnQ5YzBiaBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Np_4acaZHvDuseMP76XW0Qg&ei=Np_4acaZHvDuseMP76XW0Qg&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Momoyo+Ice+Cream+%26+Fruit+Tea+Sako/data=!4m7!3m6!1s0x2e3b77ed687784c3:0xb0b15c645c5f3d4f!8m2!3d-2.931161!4d104.7898599!16s%2Fg%2F11vlt2xrq1!19sChIJw4R3aO13Oy4RTz1fXGRcsbA?authuser=0&hl=id&rclk=1","Momoyo Ice Cream & Fruit Tea Sako","4,7","(401)","Es Krim","·","Jl. Siaran No.38","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFedNMpjrNjTt3u181l2uERmK0-HAZkxSjoFU0EsvkWdw4oiyUOH_lmb-L9hkmixqrQULZoISO8V9xUjhSJyxb9raaQ2syRGwRQk_m5oLabKcaiyyDGFGbEhKsH2-6HMh9dnGNCd1pty9AV=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak dan ramah pelayanan sama minuman nya ,","eskrim","nya juga""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF2bHQyeHJxMRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Np_4acaZHvDuseMP76XW0Qg&ei=Np_4acaZHvDuseMP76XW0Qg&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Es+Krim+Palembang+%28Es+Krim+Bu+Lia%29/data=!4m7!3m6!1s0x2e3b9ddc9045e5b5:0x78c456ea57a49f46!8m2!3d-3.0018085!4d104.7728785!16s%2Fg%2F11qnklxhrw!19sChIJteVFkNydOy4RRp-kV-pWxHg?authuser=0&hl=id&rclk=1","Es Krim Palembang (Es Krim Bu Lia)","5,0","(95)","Es Krim","·","Jl. Jakabaring No.32, RT.22/RW.05","Tutup","· Buka Sel pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFPltKm6jFo7aJF861YVzQ38LOQfaoLfEn3nkTTS7Mqp508X1D-BltcKXfPrvVJIi-BzesDMwmYpb-otdwxWS99OuL4Pr-rWF_0qe1EstlDi7j3WJHD51iMIAtOhO5a6ewVjVMK=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Eskrim","nya enak , rasa susu nya terasa 😁""","","",""
"https://www.google.com/maps/place/Momoyo+Ice+Cream+%26+Fruit+Tea+Kenten/data=!4m7!3m6!1s0x2e3b77004e5a8655:0xca321896bfb17aba!8m2!3d-2.9385478!4d104.7673366!16s%2Fg%2F11lf6vb8k4!19sChIJVYZaTgB3Oy4Runqxv5YYMso?authuser=0&hl=id&rclk=1","Momoyo Ice Cream & Fruit Tea Kenten","4,6","(296)","Es Krim","·","Jl. MP. Mangkunegara","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE512oy2u70KVlnbuhMMsCXtyPXzcbU60NYXkxAvuF3aeAZIPt-piiUp5WLvlzt2LFEl-up-gON-UHnVpoxYm05FU3ruzmNh5n1id5lg_qZE7oj7RPXGrSQqFeCXOzgTI6gE0RHJte8Sdxf=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Staff nya ramah semua, terus eskrimnya sering promo""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFsZjZ2YjhrNBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Np_4acaZHvDuseMP76XW0Qg&ei=Np_4acaZHvDuseMP76XW0Qg&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Momoyo+Palembang+%28Kpt+Abdullah%29/data=!4m7!3m6!1s0x2e3b9d410cced657:0x52faa9f7a3e0a7c5!8m2!3d-2.9985794!4d104.8154906!16s%2Fg%2F11v0x3002s!19sChIJV9bODEGdOy4Rxafgo_ep-lI?authuser=0&hl=id&rclk=1","Momoyo Palembang (Kpt Abdullah)","4,7","(879)","Es Krim","·","Jl. Kapten Abdullah Ruko No.4","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGlCoFVfpT0ieA9UO6ZpbkK_fp4NGH3l7kr0eVd5RGgy-RDBM4hzZV_4Cjfu31B7v2o9qcUXdZVncHMiygWFBMboP-NA6wjiFMmHrkubyticVhyudbv56-gqo43snLJbNm8Mw0=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanannya cepet, dan rasa eskrimnya enak.""","","","","",""
"https://www.google.com/maps/place/AI-CHA+ICE+CREAM+-+SAKO/data=!4m7!3m6!1s0x2e3b7796b113f0f3:0x45c5308204ace1c9!8m2!3d-2.9352458!4d104.7854338!16s%2Fg%2F11vbypldll!19sChIJ8_ATsZZ3Oy4RyeGsBIIwxUU?authuser=0&hl=id&rclk=1","AI-CHA ICE CREAM - SAKO","4,7","(84)","Es Krim","·","Jl. Musi Raya","Buka","· Tutup pukul 22.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHKDcWqP5jP6dEsFPdt2ILBzhKsh8Z6ETB9T5SgSBCgp24pluHMBFipHMFOQuK3ChMM_c2annbO2xuTLHAvDOuEu_RWErV7c97ycXEeQM4LZdth27VUIQ9MWr6nP4F4fGlT4PEe=w85-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Ice cream","nya enak, terutama rasa matchanya karna suka matcha hehe.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF2YnlwbGRsbBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Np_4acaZHvDuseMP76XW0Qg&ei=Np_4acaZHvDuseMP76XW0Qg&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Omah+Gelato/data=!4m7!3m6!1s0x2e3b7759d3674a3d:0x19093d6a30c923a7!8m2!3d-2.9669121!4d104.7343748!16s%2Fg%2F11gnrvr_f_!19sChIJPUpn01l3Oy4RpyPJMGo9CRk?authuser=0&hl=id&rclk=1","Omah Gelato","4,6","(40)","Es Krim","·","2PMM+6PQ, Jl. Demang Lebar Daun","Segera tutup","· 21.00 · Buka Sel pukul 12.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHab4Ypytl_WNC6hkvjsWrrEphPsYnoQ7IH-UEJ8HsTjqxcBNKS9QBsEV5hWBvRYxPkq45utThwI8bQ404ocVde1Jy4LQU9-JsgA1c2gbGKKHGMsMGLY87Sb-wfnMUcThTIQW3t=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Greentea lover wajib cobain""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFnbnJ2cl9mXxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Np_4acaZHvDuseMP76XW0Qg&ei=Np_4acaZHvDuseMP76XW0Qg&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Omcu+Ice+Cream/data=!4m7!3m6!1s0x2e3b75a4b3a1ca4d:0xa686c717c867296b!8m2!3d-2.987129!4d104.7449393!16s%2Fg%2F11kj_c0dj9!19sChIJTcqhs6R1Oy4RaylnyBfHhqY?authuser=0&hl=id&rclk=1","Omcu Ice Cream","3,2","(35)","Es Krim","·","2P7V+4XW, Jl. KH. Ahmad Dahlan","Tutup","· Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHV7TfYMGvuar2Weji_v2YAJ-p35VcBFyFIThZjtux-BtHYXVtOa-0bxfxAbHGSgrHIf-cWjF1neIVR8UWTJyMqJiuI3nBiGSrhhpi_v6FuYY-DTi84U0qL1asEZ9Nz4RjymI4=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Bintang 3/5 untuk rasa eskrimnya.""","","","","",""
"https://www.google.com/maps/place/Agen+Ice+Cream+3+Rasa+%28Miami%29/data=!4m7!3m6!1s0x2e3b75dc2b8dc4d9:0x2d5572aabea99c95!8m2!3d-2.981327!4d104.7294739!16s%2Fg%2F11fr5jhnms!19sChIJ2cSNK9x1Oy4RlZypvqpyVS0?authuser=0&hl=id&rclk=1","Agen Ice Cream 3 Rasa (Miami)","4,3","(13)","Es Krim","·","2P9H+FQ9","Buka 24 jam","","https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Seandainya aja dkt,buka depo","es krim","miami,""","","",""
"https://www.google.com/maps/place/MIXUE+Simpang+Kades/data=!4m7!3m6!1s0x2e3b735c5b2773f9:0xdcd62e1ed22a31be!8m2!3d-2.9132109!4d104.69013!16s%2Fg%2F11kqxd0__w!19sChIJ-XMnW1xzOy4RvjEq0h4u1tw?authuser=0&hl=id&rclk=1","MIXUE Simpang Kades","4,9","(650)","Es Krim","·","3MPR+P36, Jl. Sultan Mahmud Badaruddin II","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGwmB8dGSvZHmJgh1jVbCX4xOhJDyDFyTWin3LNcLeavbk0JU72Yu-ISzNy7VZojWdw-lZN__q2IvHjZCjg9nuzOybE1pXXllsNfpQhxb7m6EGanN9p_ZidijJC62DFJv538SrA=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayannya baikk, tempat bersih dingin, eskrimnya enak gk bosen pokonya""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFrcXhkMF9fdxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Np_4acaZHvDuseMP76XW0Qg&ei=Np_4acaZHvDuseMP76XW0Qg&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Agen+ice+cream+lemabang/data=!4m7!3m6!1s0x2e3b7797af95fc53:0xc0e43db4bc73b7ea!8m2!3d-2.9740579!4d104.7838803!16s%2Fg%2F11lnpc81q9!19sChIJU_yVr5d3Oy4R6rdzvLQ95MA?authuser=0&hl=id&rclk=1","Agen ice cream lemabang","5,0","(20)","Es Krim","·","Jl. Laksamana Yos Sudarso Lorong Pasma Putra 1 No.35","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGflJUiCJd2b4m8sugZc5c1dPSJORa9ynK1pwiWfp0DPOmuAf4RKigTTkvrycMrhLBRQH4HH2OBEzsX80T5Ep1SGUlob5AZpeKcJIJoQ69w2oaI2WkGaxQ8Bu2gHbshSaZ_pLMoXsY7cvAh=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Ice cream","fresh, rasanya enak, harga oke.""","","",""
"https://www.google.com/maps/place/Kedai+Ice+Cream+Premium+Nya.Nya/data=!4m7!3m6!1s0x2e3b9dfc92fe76d9:0x72199f6547045ff6!8m2!3d-3.0036936!4d104.7566529!16s%2Fg%2F11c30smdx8!19sChIJ2Xb-kvydOy4R9l8ER2WfGXI?authuser=0&hl=id&rclk=1","Kedai Ice Cream Premium Nya.Nya","4,5","(320)","Es Krim","·","·","Buka","· Tutup pukul 22.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGSY5YEdJ2v-D1YGGaTmXM1Y4wBkukdf3mTt-ONAFlI2Gb7GLMDjQu0hsi2sGkxmT9nGhtnnxNNQ3xwkgGUeRLfnxmwUxS7uQSHGDwqIGOtTIdOy4tDEFD2YYM-QTuevFIbLHXb=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat","es krim","yang enak dan harganya terjangkau""","","",""
"https://www.google.com/maps/place/Ice+Cream+Myucha/data=!4m7!3m6!1s0x2e3b7694d16bfe03:0x43180864b9a47385!8m2!3d-2.9400919!4d104.7750266!16s%2Fg%2F11f123ynxw!19sChIJA_5r0ZR2Oy4RhXOkuWQIGEM?authuser=0&hl=id&rclk=1","Ice Cream Myucha","4,6","(18)","Es Krim","·","·","Tutup","· Buka Sel pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHFZdvn3wIlZ8sPXVBjRN8WjdvQYdfhIu7hmxrNLpCNj7zcZrOOMf1TJkOoZtqeTppMSwgItjixzxHdIUUbtF_vB-9ShOWyR0JhUrmE_atFXzcv6R_bK__JnO3qA54-0hFxout-=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""SUKAAAA BANGETT EKSRIMNYAA <3 masnya juga baik 👍👍👍""","","","","",""
"https://www.google.com/maps/place/Gelatopedia+house+of+ice+cream/data=!4m7!3m6!1s0x2e3b77003c1f0ae7:0xa39b019aedf8e17d!8m2!3d-2.9322612!4d104.789319!16s%2Fg%2F11y7d2xvjg!19sChIJ5wofPAB3Oy4RfeH47ZoBm6M?authuser=0&hl=id&rclk=1","Gelatopedia house of ice cream","4,5","(17)","Es Krim","·","3Q9Q+3PJ, Jl. Siaran","Buka","· Tutup pukul 21.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEaxzx-iIoeJvj0Lw-7ue4BrlM9hL8ioVZUeVjV73ZCu2GWoVEkToNxwfF3cdOM3RLWG9jyi01cHuKWwH2KOPW4IC0YUWs9szZeCILRwZJcYG932IDMbEwlc1AJ-rv7N9V9dI95MA=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Eskrim","nya enak, ga bikin eneg malah bikin ketagihan👌""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF5N2QyeHZqZxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Np_4acaZHvDuseMP76XW0Qg&ei=Np_4acaZHvDuseMP76XW0Qg&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Mixue+PTC/data=!4m7!3m6!1s0x2e3b779c6d48f1bd:0x38308c22de78d82e!8m2!3d-2.9513468!4d104.7617474!16s%2Fg%2F11qb663_3d!19sChIJvfFIbZx3Oy4RLth43iKMMDg?authuser=0&hl=id&rclk=1","Mixue PTC","4,3","(203)","Es Krim","·","PTC area parking, Jl. R. Sukamto","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE1DcgiXzOT0EbP49scNF-liLcZamnFXnmvQh6WK4rd41iirBOZ6okh-a9d0osHDnnyYm9jv9sYkTyA9ps7y7jHjiHpv2WvTuo89xxSD8-gv544iMDM0v8oUBjGrk8_mV_KF6l6=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Oreo sundae n Strawberry Sundae nya best..harga murah..msh ngantri""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFxYjY2M18zZBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=RJ_4aZqSBvzdseMPpOPp2QM&ei=RJ_4aZqSBvzdseMPpOPp2QM&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Mixue+Sudirman+Palembang/data=!4m7!3m6!1s0x2e3b7589e3341481:0x80b14f67cb2e2d30!8m2!3d-2.9659049!4d104.7465746!16s%2Fg%2F11txvphswf!19sChIJgRQ044l1Oy4RMC0uy2dPsYA?authuser=0&hl=id&rclk=1","Mixue Sudirman Palembang","4,4","(73)","Es Krim","·","·","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH6yGCYFE8vlBWR7654O95G3cf37vGkelRF3I9aqb67lixzi0Jciy_x9FBEDTVMB4ojjvcgUJV0YA86ZvLxuQYhebJS9MdAL1JQO53qZejAYXCBtY5ii421Wg3v7Dlc08LuYkJ4nQ=w204-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya ramai sehingga antri bisa tiga puluh menit lebih.""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF0eHZwaHN3ZhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=RJ_4aZqSBvzdseMPpOPp2QM&ei=RJ_4aZqSBvzdseMPpOPp2QM&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Agen+Aice+Ice+Cream+Palembang/data=!4m7!3m6!1s0x2e3b777bd3977549:0xe764111a4dcb8500!8m2!3d-2.974147!4d104.7564668!16s%2Fg%2F11vpplpcl2!19sChIJSXWX03t3Oy4RAIXLTRoRZOc?authuser=0&hl=id&rclk=1","Agen Aice Ice Cream Palembang","5,0","(124)","Toko makanan beku","·","Jl. Mayor Ruslan No.811","Segera tutup","· 21.00 · Buka Sel pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH8rEhX4LazmxXRB72tKwz45Hegv3B_no5szG-AfPqHrcCV1aZDm2LGJwq25VYklul-9SgBxycnOCeq3_fRYfdeyGg9LLV5OOUXKObbt1lCHN9GczBf8NVt_KPs79Tf3RACf5LT=w80-h102-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""emang juara deh","eskrim","nya enak banget ramah penjualnya""","","",""
