"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3","A1zNzb href","J8zHNe","bbPy1","doJOZc","W4Efsd 6"
"https://www.google.com/maps/place/Pondok+Sambalado/data=!4m7!3m6!1s0x2e69c48c045b0dd7:0x1f964ed9e7626307!8m2!3d-6.5629234!4d106.7642384!16s%2Fg%2F11bzrhm_zc!19sChIJ1w1bBIzEaS4RB2Ni59lOlh8?authuser=0&hl=id&rclk=1","Pondok Sambalado","4,5","(79)","·","Rp 25–50 rb","Padang","·","Jl. KH. R. Abdullah Bin Nuh, RT.02/RW.01","Tutup","· Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFMikI3vH_qC9GgbOGuxhpZ-elnshNq53nlTKELGXK5zc0uy1rbln1FIS91SrsMjdzGNzXBQwJ6qZv1GQ2_Ad4rtuvOQfw0gKlh7mwqiKPzLViLDGqJyMJT4RIZ9sBaGcXf7x0opw=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rendangnya empuk dan bumbunya joss banget.""","","","","","","",""
"https://www.google.com/maps/place/RM.+Lingkar+Raya+%28Masakan+Padang%29/data=!4m7!3m6!1s0x2e69c50010598917:0xbcf16a906631dc89!8m2!3d-6.5789465!4d106.7512107!16s%2Fg%2F11xzjyndnc!19sChIJF4lZEADFaS4RidwxZpBq8bw?authuser=0&hl=id&rclk=1","RM. Lingkar Raya (Masakan Padang)","5,0","(41)","·","Rp 1–25.000","Padang","·","CQC2+CG8, Jl. Lkr. Laladon","Segera tutup","· 21.30 · Buka Sel pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEOWB4-Omuw3PBSX8YM-_Nb0d2RSw_rp3lHMqTzWVUO9Ug9x7aIrOsDF0QEhr9D2TOzBU_YV2BZozdu7HC400Dmgubp-WIvAwwKWUF6OqqblE9IfDZ47Zy7GOIdegrtmakaBxEySn6urIs8=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Good masakannya uda uni nya, rekomended dan murah harganya""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF4emp5bmRuYxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=_qP4aZ_1G9m4seMP1tGa4A8&ei=_qP4aZ_1G9m4seMP1tGa4A8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/RM+PIAMAN+LAWEH+UDA/data=!4m7!3m6!1s0x2e69c5bb15e6720b:0x5121fd2357a80c59!8m2!3d-6.5697663!4d106.811315!16s%2Fg%2F11gyxm6108!19sChIJC3LmFbvFaS4RWQyoVyP9IVE?authuser=0&hl=id&rclk=1","RM PIAMAN LAWEH UDA","4,4","(112)","·","Rp 25–50 rb","Padang","·","·","Segera tutup","· 21.00 · Buka Sel pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGPQG7ZHBZqYcesBYiYt_R9aNz26Ow2laTnSFxtS-T1FCQqnVVhIYozaWxdMUDIGtf13ETHhk9w0KE3GLVOw_ptCEiT2-FqodPBVUcZysR_iQWrZQJnQJTodUjHGxvP10jRVeTs=w199-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Masakan","padang","yang rasanya enak, sambalnya pedas.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFneXhtNjEwOBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=_qP4aZ_1G9m4seMP1tGa4A8&ei=_qP4aZ_1G9m4seMP1tGa4A8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Perumahan Indraprasta I Jl. Achmad Adnawijaya No.2, RT.06/RW.15"
"https://www.google.com/maps/place/RM.Padang+Lembah+Anai/data=!4m7!3m6!1s0x2e69c5cae46f3f11:0x22765ddd8e852bf8!8m2!3d-6.5889449!4d106.7968442!16s%2Fg%2F1hm59kds_!19sChIJET9v5MrFaS4R-CuFjt1ddiI?authuser=0&hl=id&rclk=1","RM.Padang Lembah Anai","4,1","(176)","·","Rp 25–50 rb","Rumah Makan","·","·","Buka","· Tutup pukul 03.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGxzVz_PAnX3UeHMOUByq8u2AVb-43o3HPYhbWEqcFNQhmkInbnvitYdol9XARp8YHK9-5E12IeNJDtsZcP3rlbqlX_chWoBYmgVjc2RBSCgBW1nvL_xpirquNArBNuComk9Yup=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nasi","Padang","yang lezat dengan harga yang terjangkau.""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMWhtNTlrZHNfGAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=_qP4aZ_1G9m4seMP1tGa4A8&ei=_qP4aZ_1G9m4seMP1tGa4A8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Jend. Sudirman No.15, RT.01/RW.03"
"https://www.google.com/maps/place/RM+Padang+Lembah+Anai+Tajur/data=!4m7!3m6!1s0x2e69c600bee9055d:0x8a48bfffc1bf36ac!8m2!3d-6.6233454!4d106.8190615!16s%2Fg%2F1hm4zqf9s!19sChIJXQXpvgDGaS4RrDa_wf-_SIo?authuser=0&hl=id&rclk=1","RM Padang Lembah Anai Tajur","4,2","(426)","·","Rp 25–50 rb","Padang","·","·","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEzFPv5kLgy48k4x8i-858xYwhefC9D0AcqTU2UpLIVLdOVFJxRzECJOEXP2gy0pEDs9yr8P0ORUpt2wcGYbn3htGylYC4azKQ2Uor4XEMbVoSuON9nSjMyHjtVJ2u8rzxtE8zB=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nasi","Padang","nya enak dengan suasana yg nyaman juga terjangkau..""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMWhtNHpxZjlzGAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=_qP4aZ_1G9m4seMP1tGa4A8&ei=_qP4aZ_1G9m4seMP1tGa4A8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Raya Tajur No.9, RT.01/RW.01"
"https://www.google.com/maps/place/Rumah+Makan+Pesona+Baru/data=!4m7!3m6!1s0x2e69c4ed42825475:0x200e815ea9360c51!8m2!3d-6.5690869!4d106.7581345!16s%2Fg%2F1hm5gw_rh!19sChIJdVSCQu3EaS4RUQw2qV6BDiA?authuser=0&hl=id&rclk=1","Rumah Makan Pesona Baru","4,4","(25)","·","Rp 1–25.000","Padang","·","Jl. KH. R. Abdullah Bin Nuh, RT.04/RW.07","Segera tutup","· 21.00 · Buka Sel pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEyKfG8417nx_a9MB8ULvhiYQCrDekeL8IJps-dVmwE4PdoDHJQSQc0rwZ9RDGwcyEPXohXwR8tWb1PKBgCEjib8iDkjOS-L8rUQ5wCcu1g26Rmbuai2zgFuJdKWJ-VZOPiCbDumA=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Rumah makan padang","ini cukup lengkap dan variatif pilihan menu lauknya.""","","","","",""
"https://www.google.com/maps/place/Rumah+Makan+Padang+Putra+Raya/data=!4m7!3m6!1s0x2e69c61b5a60e80b:0xa31b10eac26e546b!8m2!3d-6.6214574!4d106.8304663!16s%2Fg%2F11c5xpp_zm!19sChIJC-hgWhvGaS4Ra1RuwuoQG6M?authuser=0&hl=id&rclk=1","Rumah Makan Padang Putra Raya","4,3","(202)","·","Rp 1–25.000","Padang","·","·","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHGnQ8v1y7dvIhgBYW_i_PhttsBOtJzHp56_pB_8Dy1AwQyyrdAtjWY-BqXpNVlxXqDseh7jAUSt4wl9jAe2p0JhXHd216d0_6eBQmo6DiBtYeGzxk3QfVBJ_8a4NqAsyD3uuvCQQ=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak dan relatif cukup murah dibandingkan beberapa RM","Padang","lainnya.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFjNXhwcF96bRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=_qP4aZ_1G9m4seMP1tGa4A8&ei=_qP4aZ_1G9m4seMP1tGa4A8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Parung Banteng No.53, RT.01/RW.02"
"https://www.google.com/maps/place/Palem+Merah/data=!4m7!3m6!1s0x2e69c4c77b7c16ed:0x166dbaed70323aa9!8m2!3d-6.5725658!4d106.7442105!16s%2Fg%2F11r8z_m0z!19sChIJ7RZ8e8fEaS4RqToycO26bRY?authuser=0&hl=id&rclk=1","Palem Merah","4,5","(174)","·","Rp 25–50 rb","Prasmanan","·","·","Tutup","· Buka Sel pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFsP4wcJMTA7LmyT21JozrMS0HO6KZsYKefDimJlVtNEazC5qAaqKoHtyx8keOQs_4j6CZ0_h2NInCtkUqHyUJDe8_gx261GBHQCL9me1KaMXCFmD60Oh7Ymbs36z2RvtHXkot-ZQ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Masakannya enak banget!!""","","","","","","","Jl. Raya Dramaga No.Km. 7 No.43, RT.02/RW.04"
"https://www.google.com/maps/place/RM.+Minang+Family/data=!4m7!3m6!1s0x2e69c53eae13e767:0xb22f4c296e5e9fd3!8m2!3d-6.5959383!4d106.8068625!16s%2Fg%2F11jmxxvv8g!19sChIJZ-cTrj7FaS4R059ebilML7I?authuser=0&hl=id&rclk=1","RM. Minang Family","4,8","(98)","·","Rp 1–25.000","Restoran","·","RT.01/RW.05","Tutup","· Buka Sel pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE7j6PdiRCCgYF5tzvBlLqGJXtWUCfw-r5ZJDzsDgtUSML5GNMe27o3HC42L87b5aX-uXWGZV5qCTlXCFtuYOPlsO6jSLdcAhprjYyS4r9vFyZGBk73EZS7I8gbwvuYseCB5-Q=w95-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rasanya mantap
Harga worth it,","makan","nasi rendang + nasi cincang 32k.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFqbXh4dnY4ZxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=_qP4aZ_1G9m4seMP1tGa4A8&ei=_qP4aZ_1G9m4seMP1tGa4A8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/RM.+Aspina+Kencana/data=!4m7!3m6!1s0x2e69c39a906bfbab:0x1489498cd2fd32a7!8m2!3d-6.5344845!4d106.7814231!16s%2Fg%2F11f2q7k1ck!19sChIJq_trkJrDaS4RpzL90oxJiRQ?authuser=0&hl=id&rclk=1","RM. Aspina Kencana","4,6","(136)","·","$","Padang","·","Jl. Setu Asem Raya Kp, Jl. Rw. Taman No.21-24, RT.01/RW.03","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFTHu88b8r9SBGUlvhWrVyAmlJW2PN6xt4EpZwxQWMvh3ZJ8beFXJFwoxQXVEOozGoeLsVvvdIDYcppvP9wuvolG1G7lfULmnjBrNwat4h8xTWDocSYcg0aBFuI8FN6rAJh08y0=w134-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rendangnya enak""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmMnE3azFjaxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=BaT4aaioDIL5seMPi4uecQ&ei=BaT4aaioDIL5seMPi4uecQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Rumah+Makan+Padang+Meriah/data=!4m7!3m6!1s0x2e69c41b5317d107:0x5c4c8a032d138ace!8m2!3d-6.5557536!4d106.8115984!16s%2Fg%2F1hm1z396q!19sChIJB9EXUxvEaS4RzooTLQOKTFw?authuser=0&hl=id&rclk=1","Rumah Makan Padang Meriah","4,5","(304)","·","Rp 25–50 rb","Padang","·","·","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFuu6fVCIrnVXK8tUbGLWaj2D1Ky-dJ8l1an_qkauzU_NQihd2hnBdQqPAaNdlZQIwdQ5UcO-NuDtXEn52itWJpV_pHk4mu6_7_MAUXrkv_15mGIYyCgrgu-aQ7ficLTvMrw2CL=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rekomendasi","rumah makan Padang","rasa nya enak harga masih bersahabat.""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMWhtMXozOTZxGAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=BaT4aaioDIL5seMPi4uecQ&ei=BaT4aaioDIL5seMPi4uecQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Raya Pemda No.7, RT.05/RW.01"
"https://www.google.com/maps/place/Restoran+TRIO+Masakan+Padang,+Cilendek/data=!4m7!3m6!1s0x2e69c5a23b1d6d95:0xe9fcd83cecc10fb3!8m2!3d-6.5697014!4d106.7671294!16s%2Fg%2F11r_cbl9jy!19sChIJlW0dO6LFaS4Rsw_B7DzY_Ok?authuser=0&hl=id&rclk=1","Restoran TRIO Masakan Padang, Cilendek","4,2","(30)","·","Rp 25–50 rb","Indonesia","·","Jl. Brigjen Saptadji Hadiprawira No.142, RT.01/RW.07 RT.01/RW.07, RT.01/RW.07","Segera tutup","· 21.00 · Buka Sel pukul 07.45","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHDgrj4el9JOQ-BCP06S9o3FRjAPfTqoRXpCSQcfiagXhfObmYvv_Ea5r-Xgt2cwQ_UAKiLNOLZ1aoCJ3XIMCforSo_yAO4p7vVl5PMiN2HRATs23olp9mhViXh0hRmcuZSFtZk=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menu nasi rendang dan ayam gulai paling andalan.""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFyX2NibDlqeRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=BaT4aaioDIL5seMPi4uecQ&ei=BaT4aaioDIL5seMPi4uecQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/RM.Padang+Salero+Mitra/data=!4m7!3m6!1s0x2e69c5a5a874974f:0xe7772fd567fe5164!8m2!3d-6.5999604!4d106.7793325!16s%2Fg%2F11bxjh82c8!19sChIJT5d0qKXFaS4RZFH-Z9Uvd-c?authuser=0&hl=id&rclk=1","RM.Padang Salero Mitra","4,2","(113)","·","$$","Padang","·","·","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/0iQb9Smkg-nlWHxuTupTWtGx7SQZRYpE_5aINHCixY4VwyrLhKi5Lzu_YElb62ix=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""ENAK BANGETTTTT SAMPE NAMBAHHH🔥""","","","","","","","Jl. Re. Abdullah No.3 03, RT.01/RW.05"
"https://www.google.com/maps/place/RM+Lubuak+Arai/data=!4m7!3m6!1s0x2e69c59a95547edb:0x8123ac9bebe8704b!8m2!3d-6.576733!4d106.734687!16s%2Fg%2F11h294_vg6!19sChIJ235UlZrFaS4RS3Do65usI4E?authuser=0&hl=id&rclk=1","RM Lubuak Arai","4,7","(32)","","","Padang","·","·","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEPCIOKxdcwALobFL8ljzxt-_itclxv3C4qS1dzD9vmPVF7z30ioOIf2Ah7hQS5cl1KM3CTuqnxncUNKJj37SVVs_ShNMljWwsTczSeTOzEaJzROohVdIAvYgReJZM3pYtzUlZB=w106-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nasi Padangnya enak pas buat","makan","siang""","","","","","Jl. Tanjakan Dramaga No.55, RT.3/RW.05"
"https://www.google.com/maps/place/RM.+Padang+Narumi/data=!4m7!3m6!1s0x2e69c5bfff738bdb:0x3bc357f801f725a5!8m2!3d-6.6077129!4d106.794068!16s%2Fg%2F11fy4hkxnz!19sChIJ24tz_7_FaS4RpSX3AfhXwzs?authuser=0&hl=id&rclk=1","RM. Padang Narumi","4,1","(153)","·","Rp 1–25.000","Padang","·","·","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFveizbHbQ9DDv436aRoH0S9CnVtVT85IyiVu7Du_COUU7ayIFWzgciW_vZggN-sgIJhApFHkVhq-O6BhNIfpWcWTN5yVTszoVxbhDKqb-IDBJIIHA2w1VAek1HuPKf81ft1g91=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rasanya lumayan ...standar rn","padang","biasa lah.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmeTRoa3huehgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=BaT4aaioDIL5seMPi4uecQ&ei=BaT4aaioDIL5seMPi4uecQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Empang No.37, RT.01/RW.02"
"https://www.google.com/maps/place/RM.+Lembah+Anai+%28Yasmin%2FJohar%29/data=!4m7!3m6!1s0x2e69c571a84482c5:0x6a149cb8acddc3a4!8m2!3d-6.5566271!4d106.7772326!16s%2Fg%2F11k40rw463!19sChIJxYJEqHHFaS4RpMPdrLicFGo?authuser=0&hl=id&rclk=1","RM. Lembah Anai (Yasmin/Johar)","4,0","(55)","·","Rp 25–50 rb","Padang","·","Jl. KH. R. Abdullah Bin Nuh No.105 RT05/04, RT.05/RW.04","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEUpo7DHukNXjwooVLhtEyLesv7viy2Jug1NVwpcTzJTVl_xLxfc8HNcBmvU_NUdwLLLyuMZhAL9fGlTsKbsVixM_iGS_REoXj38MlKZfenRwMgVq7NkaM2vAyeg7s8Y8qjHzBJ=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Masakan khas","Padang","banget""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFrNDBydzQ2MxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=BaT4aaioDIL5seMPi4uecQ&ei=BaT4aaioDIL5seMPi4uecQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Rumah+Makan+Padang+Salero/data=!4m7!3m6!1s0x2e69c5bb6b67eb33:0xbccae96b145b51e0!8m2!3d-6.6035138!4d106.7858202!16s%2Fg%2F11g6xbmtnm!19sChIJM-tna7vFaS4R4FFbFGvpyrw?authuser=0&hl=id&rclk=1","Rumah Makan Padang Salero","4,6","(127)","·","Rp 1–25.000","Padang","·","Jl. Aria Surialaga No.10, RT.04/RW.03","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG7A3KV3-bT_Fq6-yWUViKlwgVMoEWowbgVWyX2ojWxIspDMcml0ammY4YxjY2Uf8s8rdBGdKtTMNmArphs1S-7anHse6mLUfompWIAdsA27nduvFrEmEZOceQr-nzI5zjTY3A=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Saya rate 5 bintang karena merupakan anak owner""","","","","","","",""
"https://www.google.com/maps/place/RM.MAKAN+PADANG+SAIYOBANA/data=!4m7!3m6!1s0x2e69c4e9487c04e1:0x5a7bb1115fc3700a!8m2!3d-6.5758446!4d106.7529413!16s%2Fg%2F11hc_fg9r2!19sChIJ4QR8SOnEaS4RCnDDXxGxe1o?authuser=0&hl=id&rclk=1","RM.MAKAN PADANG SAIYOBANA","4,7","(12)","","","Padang","·","·","Segera tutup","· 21.00 · Buka Sel pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHVeQCRC47Wnl_HWwwmhCE27x-fGXsP8HuyjiGpZQFxOIlayJSHe6kJ3Yn9p6_39YD_ANVREjfoGohZMpuDrW_KaMS57JeCk-EEwAxWKRGhJ-5nbVFsVpCh85cPN7UyC8sSxLc=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Cuma lewat kalo gasalah""","","","","","","","Jl. Sindang Barang Pengkolan No.26"
"https://www.google.com/maps/place/RM.Sari+Minang+Padang/data=!4m7!3m6!1s0x2e69c4780e10452b:0xd45ae8b4580f4a72!8m2!3d-6.5472243!4d106.7812677!16s%2Fg%2F11bx9mqfq4!19sChIJK0UQDnjEaS4RckoPWLToWtQ?authuser=0&hl=id&rclk=1","RM.Sari Minang Padang","4,5","(115)","·","$$","Padang","·","·","Segera tutup","· 21.00 · Buka Sel pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGUiYTBXvfYB2liuYfdgQbAO7eOLONDmeYbCuOPL1mWrdaRpaUsIJLHjJKpJcdPo6HQI9m9AkPHAVkYvq0KtNS76mkRGcZwh00LEjYfpOfX8ra5XWhZ59HJqLR1ezTs_nyFJDLz=w80-h98-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Masakan cocok""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFieDltcWZxNBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=BaT4aaioDIL5seMPi4uecQ&ei=BaT4aaioDIL5seMPi4uecQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Bukit Cimanggu City Raya No.15 Blok L5, RT.02/RW.11"
"https://www.google.com/maps/place/RM.+Nusa+Indah/data=!4m7!3m6!1s0x2e69cf568f8befd9:0x1c659920bf50b553!8m2!3d-6.6310376!4d106.8111269!16s%2Fg%2F11bc7nb6xs!19sChIJ2e-Lj1bPaS4RU7VQvyCZZRw?authuser=0&hl=id&rclk=1","RM. Nusa Indah","4,6","(169)","·","Rp 1–25.000","Padang","·","·","Buka","· Tutup pukul 22.00","https://lh6.googleusercontent.com/zdhIteuBhUW8nWzZ-CIrAr71kacNlg1yOn1EQhYDs6s23rX4fGTFGuac0LcTRT1t=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Masakan","padang","nya manyooss""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiYzduYjZ4cxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=BaT4aaioDIL5seMPi4uecQ&ei=BaT4aaioDIL5seMPi4uecQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jalan Raya Cipaku No.2, RT.1/RW.10, Cipaku, Bogor Selatan, RT.02/RW.10"
"https://www.google.com/maps/place/RM.+Yasmin+Raya/data=!4m7!3m6!1s0x2e69c47cd1bbb845:0x447b082bdd21768d!8m2!3d-6.5571606!4d106.7744869!16s%2Fg%2F1hm48wwrc!19sChIJRbi70XzEaS4RjXYh3SsIe0Q?authuser=0&hl=id&rclk=1","RM. Yasmin Raya","4,7","(63)","·","Rp 25–50 rb","Padang","·","Samping RS Hermina, Jl. KH. R. Abdullah Bin Nuh, RT.01/RW.03","Tutup","· Buka Sel pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAESFbfy0EnqF1MnAEleEZMxWmlbFY5sW3POoauJIsiE3KJKlgzvV6dH69OqPBP2Gsgn8_kEWu1eewLu8u4XzbjgGsAQAkk8hk1hwzgnQFwhV_Vo2nCd8TrHK6eR5QZnB7Pq7x8=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Masakan","Padang","yang enak di Bogor, rasanya pas, selalu order ulang.""","","","","",""
"https://www.google.com/maps/place/Nasi+Padang+Harapan/data=!4m7!3m6!1s0x2e69c57933ee774b:0x6b19c3a4a3c2d5d5!8m2!3d-6.5826845!4d106.7692222!16s%2Fg%2F11f5tvtnnx!19sChIJS3fuM3nFaS4R1dXCo6TDGWs?authuser=0&hl=id&rclk=1","Nasi Padang Harapan","4,7","(38)","","","Padang","·","Jl. Sindang Barang Pengkolan No.297, RT.04/RW.03","Segera tutup","· 21.00 · Buka Sel pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFbp2I2MNkhERdOa_1iynnwn97r7LTI0xeQvVfBWQ3xj20eymseOVoXa-FVogH_UanIK0L1tixIMIEXfJLXl6_XXXEyI6sEitYD27iYJrSS_WQMHLT9UxJ0t8InB4Nc0mSG8kc=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak banget pulang sekolah langsung","makan","nasi","","","","",""
